cod_pagamento,cod_pedido,cod_tipo,data_pag,valor_pago
20912,25723,3,2024-08-05,411.2
20913,25724,3,2025-06-20,1989.78
20914,25725,2,2025-03-30,111.85
20915,25726,3,2024-05-13,751.42
20916,25727,1,2024-01-12,222.27
20917,25729,3,2024-05-04,439.17
20918,25730,3,2025-05-06,323.71
20919,25732,2,2024-12-13,901.72
20920,25733,1,2024-07-11,482.72
20921,25734,1,2025-04-21,65.61
20922,25735,2,2024-07-24,523.87
20923,25736,2,2024-10-06,138.93
20924,25737,3,2025-06-17,359.07
20925,25738,1,2025-03-29,480.45
20926,25739,3,2023-02-19,141.39
20927,25740,2,2022-05-20,197.88
20928,25741,3,2025-03-26,144.61
20929,25742,2,2023-03-17,233.2
20930,25744,3,2022-08-18,1371.15
20931,25745,1,2025-06-14,1183.65
20932,25746,3,2023-01-29,260.25
20933,25747,1,2023-06-18,328.12
20934,25748,3,2024-10-20,66.14
20935,25749,1,2025-05-01,49.61
20936,25750,2,2025-04-13,669.04
20937,25751,1,2023-07-24,105.44
20938,25752,2,2024-02-17,787.05
20939,25754,2,2023-11-17,1496.16
20940,25755,2,2023-07-18,344.25
20941,25756,3,2024-04-22,77.2
20942,25757,3,2025-02-06,570.76
20943,25759,2,2023-03-27,227.66
20944,25760,2,2024-10-21,502.12
20945,25761,1,2025-05-29,52.64
20946,25762,2,2025-06-18,797.46
20947,25763,1,2023-08-25,340.2
20948,25764,1,2025-05-20,378.13
20949,25765,1,2024-12-14,176.48
20950,25767,2,2023-05-27,53.92
20951,25768,1,2025-01-11,500.01
20952,25770,1,2023-06-22,276.1
20953,25771,2,2024-11-10,140.49
20954,25772,3,2025-04-26,617.95
20955,25773,1,2025-02-24,273.47
20956,25774,2,2024-03-01,402.42
20957,25775,3,2025-06-07,528.52
20958,25776,3,2024-02-26,51.28
20959,25777,3,2024-03-30,1202.67
20960,25779,3,2025-04-06,1775.3
20961,25780,2,2024-10-14,1798.95
20962,25781,1,2022-08-13,743.22
20963,25782,3,2023-03-13,827.64
20964,25783,3,2024-06-29,1291.93
20965,25784,3,2025-02-18,264.72
20966,25785,3,2024-07-26,1012.42
20967,25786,3,2025-03-30,766.87
20968,25787,1,2025-05-07,315.03
20969,25789,3,2025-04-25,801.7
20970,25790,2,2023-09-29,705.16
20971,25791,1,2025-03-16,501.3
20972,25793,2,2025-02-26,597.1
20973,25794,3,2024-06-04,1476.33
20974,25795,2,2024-01-13,117.02
20975,25798,3,2025-05-18,44.48
20976,25799,2,2025-05-23,222.9
20977,25800,2,2024-12-17,116.68
20978,25802,2,2023-03-17,314.79
20979,25803,2,2025-05-06,293.42
20980,25805,2,2024-08-13,484.83
20981,25807,1,2023-07-14,921.61
20982,25808,3,2025-05-10,182.6
20983,25809,2,2025-02-17,631.49
20984,25811,2,2025-03-22,372.74
20985,25812,3,2023-11-02,73.81
20986,25813,3,2024-10-06,656.6
20987,25815,2,2024-11-24,843.08
20988,25816,2,2024-08-02,948.06
20989,25817,1,2024-02-22,408.33
20990,25818,3,2022-10-23,1280.13
20991,25819,3,2024-01-21,163.99
20992,25820,2,2024-01-29,162.0
20993,25822,2,2025-05-08,528.57
20994,25823,2,2023-02-19,775.54
20995,25824,3,2025-06-04,590.44
20996,25825,2,2024-10-29,175.2
20997,25826,3,2022-11-27,1351.92
20998,25827,3,2024-11-08,842.35
20999,25828,2,2025-01-04,75.4
21000,25829,2,2025-05-11,356.92
21001,25830,1,2024-06-06,926.63
21002,25831,3,2025-05-30,649.12
21003,25832,2,2025-01-26,818.6
21004,25833,3,2025-06-03,774.5
21005,25834,3,2023-10-23,67.14
21006,25835,1,2024-03-19,97.49
21007,25836,1,2024-07-30,1040.12
21008,25839,1,2024-02-16,528.58
21009,25840,2,2025-04-22,385.98
21010,25841,1,2024-04-16,158.72
21011,25842,2,2024-08-29,373.02
21012,25843,3,2024-11-04,346.29
21013,25844,1,2024-12-01,1356.39
21014,25845,2,2023-08-10,759.16
21015,25846,3,2024-06-30,571.05
21016,25847,2,2025-02-04,210.15
21017,25848,1,2023-08-17,67.82
21018,25849,3,2025-05-01,687.56
21019,25850,2,2024-10-06,1615.44
21020,25851,3,2022-12-15,631.02
21021,25852,2,2024-07-06,400.1
21022,25853,1,2025-03-22,515.41
21023,25854,2,2025-02-15,1915.78
21024,25855,1,2025-06-01,1569.48
21025,25856,3,2024-12-08,861.3
21026,25857,1,2025-05-23,187.78
21027,25858,2,2024-10-25,330.25
21028,25860,1,2025-06-25,841.6
21029,25861,2,2023-04-24,1855.49
21030,25863,1,2024-05-21,133.6
21031,25864,1,2024-12-20,420.34
21032,25865,2,2025-06-11,781.95
21033,25866,3,2023-12-07,630.48
21034,25867,2,2023-11-14,240.8
21035,25869,2,2022-05-23,286.64
21036,25870,2,2025-03-07,56.62
21037,25871,2,2022-01-16,902.35
21038,25872,2,2023-05-17,948.23
21039,25873,3,2023-05-13,1450.23
21040,25874,2,2024-04-25,137.18
21041,25875,2,2024-11-10,1543.2
21042,25876,3,2025-05-19,544.12
21043,25877,1,2024-07-25,690.96
21044,25879,2,2024-03-22,535.52
21045,25881,3,2024-09-27,532.66
21046,25882,1,2023-12-22,48.82
21047,25883,1,2025-05-11,593.35
21048,25885,1,2024-01-05,652.0
21049,25886,1,2024-07-18,1453.83
21050,25887,2,2024-10-07,126.96
21051,25888,3,2025-05-28,433.96
21052,25889,1,2025-03-24,114.68
21053,25890,3,2025-02-12,993.18
21054,25891,2,2024-04-27,110.2
21055,25892,2,2025-04-08,621.84
21056,25893,1,2024-01-29,1366.63
21057,25894,1,2024-08-03,247.1
21058,25895,1,2024-12-18,248.7
21059,25897,3,2024-09-04,861.44
21060,25898,3,2024-09-16,295.22
21061,25899,1,2024-08-01,927.35
21062,25900,3,2024-06-19,651.55
21063,25901,3,2024-12-11,128.0
21064,25902,1,2022-12-24,1410.06
21065,25903,1,2024-01-23,621.46
21066,25904,1,2024-11-06,282.8
21067,25905,1,2025-04-12,728.78
21068,25906,3,2024-07-18,827.42
21069,25907,2,2025-01-05,390.31
21070,25908,2,2025-01-06,322.88
21071,25909,2,2024-05-25,558.97
21072,25910,2,2025-06-11,1404.34
21073,25911,2,2025-04-26,344.23
21074,25912,1,2024-07-29,1342.28
21075,25913,2,2025-06-23,406.96
21076,25914,3,2025-04-08,721.31
21077,25917,1,2025-01-19,583.18
21078,25918,2,2022-04-30,1591.35
21079,25920,2,2025-05-08,986.57
21080,25921,3,2024-06-27,1902.74
21081,25922,1,2024-05-02,1137.28
21082,25924,2,2023-12-03,859.49
21083,25925,3,2025-06-01,250.14
21084,25926,2,2025-06-23,580.92
21085,25927,3,2025-02-24,184.3
21086,25929,1,2025-03-06,378.87
21087,25930,3,2023-06-14,219.03
21088,25931,3,2025-04-09,282.04
21089,25932,2,2023-10-26,419.66
21090,25933,2,2022-09-09,48.86
21091,25934,3,2025-06-10,451.9
21092,25935,3,2025-01-25,728.74
21093,25936,2,2023-06-18,525.06
21094,25937,3,2024-01-19,587.85
21095,25938,1,2025-04-25,104.7
21096,25939,2,2025-03-05,1044.7
21097,25940,3,2023-11-19,836.99
21098,25942,3,2024-04-11,296.58
21099,25943,1,2025-05-25,361.68
21100,25944,3,2022-12-02,308.6
21101,25946,1,2025-05-14,528.42
21102,25947,3,2025-05-20,1012.66
21103,25948,1,2024-06-08,691.1
21104,25950,1,2022-04-09,172.24
21105,25951,2,2025-01-15,769.75
21106,25952,3,2023-11-19,1189.25
21107,25954,3,2023-05-19,671.96
21108,25955,2,2023-08-31,888.52
21109,25956,1,2022-10-28,342.8
21110,25958,1,2024-01-30,143.81
21111,25959,2,2024-01-30,456.97
21112,25960,3,2024-03-14,1076.54
21113,25962,2,2024-07-02,498.95
21114,25963,3,2025-05-04,143.6
21115,25964,1,2024-07-15,209.91
21116,25965,2,2025-05-17,999.82
21117,25966,2,2025-04-10,869.82
21118,25968,1,2023-11-24,643.44
21119,25969,3,2024-05-19,712.7
21120,25970,3,2025-04-06,1086.43
21121,25971,2,2023-11-10,459.75
21122,25973,3,2025-06-20,1306.41
21123,25975,2,2024-10-05,802.5
21124,25977,3,2025-04-13,553.35
21125,25978,2,2024-04-17,1987.62
21126,25979,1,2025-05-11,1262.84
21127,25980,1,2025-03-19,503.78
21128,25981,2,2025-02-14,515.6
21129,25983,1,2025-06-23,331.36
21130,25985,1,2024-02-28,412.97
21131,25986,3,2025-05-25,527.14
21132,25987,1,2024-07-02,428.12
21133,25989,3,2025-01-18,676.97
21134,25990,1,2025-03-21,859.44
21135,25991,1,2025-06-12,1371.28
21136,25992,1,2024-12-19,1546.51
21137,25993,2,2024-05-13,313.2
21138,25995,1,2025-02-12,168.35
21139,25996,1,2024-02-14,1984.91
21140,25998,3,2024-10-20,543.59
21141,25999,2,2024-11-05,132.53
21142,26000,2,2023-06-10,974.86
21143,26001,3,2024-08-18,1361.06
21144,26002,1,2022-11-05,52.52
21145,26003,3,2023-08-28,381.59
21146,26004,1,2023-09-23,348.0
21147,26005,2,2025-05-27,1027.03
21148,26006,1,2022-04-23,719.95
21149,26007,1,2025-05-30,264.38
21150,26008,3,2023-07-09,715.4
21151,26009,3,2025-04-29,919.8
21152,26010,1,2025-04-22,792.98
21153,26011,2,2024-01-30,264.66
21154,26014,1,2025-05-25,663.45
21155,26015,2,2025-06-12,919.28
21156,26016,1,2024-05-26,1038.19
21157,26017,2,2024-10-28,332.0
21158,26018,2,2025-01-30,503.07
21159,26019,1,2023-11-30,1795.87
21160,26021,3,2023-03-20,350.6
21161,26022,3,2024-08-18,482.95
21162,26023,2,2023-01-13,1324.4
21163,26024,3,2025-06-10,602.81
21164,26025,3,2023-08-25,441.5
21165,26028,2,2025-04-03,528.18
21166,26029,3,2025-06-04,341.88
21167,26031,3,2023-07-21,801.93
21168,26032,1,2025-01-19,507.0
21169,26034,1,2024-09-22,825.58
21170,26035,1,2025-01-08,1033.58
21171,26036,2,2024-11-09,673.44
21172,26038,3,2024-08-04,215.76
21173,26039,2,2025-06-17,1088.31
21174,26040,1,2022-02-07,1385.76
21175,26041,3,2024-11-02,1180.44
21176,26043,1,2022-06-15,121.68
21177,26044,1,2022-10-31,149.59
21178,26045,1,2025-03-04,266.88
21179,26047,2,2025-06-14,115.59
21180,26048,1,2024-03-21,500.8
21181,26049,3,2024-07-28,971.72
21182,26050,2,2025-03-21,698.99
21183,26051,2,2024-06-10,384.16
21184,26052,1,2023-02-02,583.1
21185,26053,3,2025-03-12,607.9
21186,26054,1,2024-04-12,121.24
21187,26055,2,2024-06-12,407.04
21188,26056,1,2024-01-13,1389.77
21189,26057,2,2025-06-24,1310.05
21190,26058,1,2024-04-13,110.92
21191,26059,1,2025-03-29,1219.3
21192,26060,1,2025-05-27,152.8
21193,26061,3,2024-08-29,511.54
21194,26062,1,2025-02-22,234.28
21195,26063,1,2024-06-23,486.19
21196,26064,3,2023-10-30,1251.25
21197,26065,2,2023-01-07,941.86
21198,26066,1,2024-09-17,165.26
21199,26067,3,2022-09-16,464.22
21200,26070,2,2025-04-21,199.84
21201,26071,1,2023-11-13,724.8
21202,26072,2,2024-12-03,674.96
21203,26073,1,2024-10-07,1039.83
21204,26074,2,2025-05-17,305.32
21205,26075,1,2024-11-18,1410.24
21206,26076,1,2024-12-19,183.52
21207,26077,1,2022-05-10,1174.99
21208,26079,3,2025-05-10,584.58
21209,26081,3,2023-04-07,308.18
21210,26082,3,2022-07-31,1251.14
21211,26083,1,2023-04-03,428.01
21212,26084,1,2024-08-12,507.78
21213,26085,2,2025-06-25,601.93
21214,26087,1,2024-12-16,184.28
21215,26088,3,2024-12-07,1491.04
21216,26089,2,2024-12-01,620.0
21217,26090,2,2025-02-07,935.89
21218,26091,3,2022-07-15,754.12
21219,26092,1,2024-08-29,102.52
21220,26093,1,2024-06-17,1204.92
21221,26094,1,2023-09-13,145.52
21222,26095,1,2024-10-02,297.2
21223,26096,3,2024-05-30,1173.44
21224,26097,1,2024-12-09,570.44
21225,26100,2,2025-03-09,285.99
21226,26101,2,2024-10-03,763.98
21227,26102,3,2024-11-24,1853.56
21228,26103,1,2024-08-31,55.88
21229,26104,1,2024-08-25,709.89
21230,26105,2,2025-01-28,732.17
21231,26106,1,2023-12-30,1188.55
21232,26107,3,2023-06-26,804.24
21233,26110,2,2024-10-05,724.86
21234,26111,1,2025-05-13,887.04
21235,26113,2,2022-04-22,268.44
21236,26114,1,2025-01-19,1821.29
21237,26115,2,2025-06-07,109.4
21238,26116,3,2025-01-14,606.1
21239,26118,3,2025-05-08,471.47
21240,26119,1,2023-08-21,355.9
21241,26120,3,2025-06-14,110.54
21242,26121,3,2021-11-24,67.07
21243,26124,1,2025-01-12,202.89
21244,26126,1,2023-10-08,385.75
21245,26127,2,2023-09-07,473.34
21246,26128,1,2024-08-26,118.37
21247,26129,1,2025-05-13,356.26
21248,26130,1,2023-09-26,115.88
21249,26131,1,2022-01-13,1896.33
21250,26132,1,2024-11-10,826.98
21251,26133,1,2024-06-23,298.09
21252,26134,3,2025-03-18,661.13
21253,26135,2,2023-12-21,1736.13
21254,26136,1,2023-05-02,335.4
21255,26137,1,2023-02-21,895.49
21256,26138,2,2024-02-15,2212.29
21257,26139,2,2025-04-23,763.72
21258,26140,2,2025-02-27,213.15
21259,26141,1,2024-01-23,1055.47
21260,26142,3,2025-01-30,1126.8
21261,26143,3,2025-05-04,1344.5
21262,26144,3,2023-11-18,283.29
21263,26145,2,2022-10-25,1616.1
21264,26146,1,2022-12-15,826.92
21265,26147,3,2025-01-15,239.08
21266,26148,2,2022-06-08,413.03
21267,26149,2,2025-06-24,647.77
21268,26150,3,2024-07-16,835.0
21269,26151,2,2023-07-27,1110.17
21270,26152,3,2024-01-31,138.61
21271,26153,2,2024-09-23,986.92
21272,26154,1,2023-07-21,858.87
21273,26155,3,2025-02-08,644.12
21274,26157,1,2025-06-14,838.1
21275,26158,1,2024-05-29,58.0
21276,26159,3,2025-02-28,1046.6
21277,26160,3,2023-06-25,292.4
21278,26161,3,2023-06-15,33.04
21279,26162,3,2025-01-02,758.72
21280,26163,2,2025-02-17,847.9
21281,26165,3,2024-05-20,55.38
21282,26166,1,2023-11-09,140.88
21283,26167,3,2024-09-14,687.56
21284,26168,2,2022-05-27,549.5
21285,26169,2,2023-11-16,512.56
21286,26170,3,2024-12-14,296.2
21287,26171,2,2024-09-16,407.26
21288,26172,1,2023-03-09,196.0
21289,26175,2,2025-04-30,320.18
21290,26176,2,2022-12-01,1283.45
21291,26177,3,2025-05-28,786.23
21292,26178,1,2024-11-28,469.21
21293,26179,1,2024-07-25,1112.73
21294,26180,2,2023-12-30,175.64
21295,26181,2,2025-05-02,69.36
21296,26182,3,2024-11-16,1050.62
21297,26184,1,2024-10-01,1186.26
21298,26187,1,2025-02-16,1692.12
21299,26188,1,2025-02-14,70.68
21300,26189,3,2023-11-05,952.9
21301,26190,3,2024-11-21,858.99
21302,26191,3,2025-01-19,562.38
21303,26193,3,2024-09-07,185.3
21304,26194,3,2022-03-01,419.88
21305,26195,3,2023-11-06,812.67
21306,26196,1,2024-02-17,959.72
21307,26198,2,2024-09-06,742.1
21308,26199,3,2025-06-03,128.2
21309,26200,3,2025-06-06,832.04
21310,26201,2,2024-05-10,95.34
21311,26202,2,2024-10-01,150.36
21312,26204,1,2024-07-19,877.89
21313,26205,2,2025-05-25,1410.87
21314,26206,2,2023-08-18,537.78
21315,26207,3,2024-09-21,1015.8
21316,26208,1,2024-10-30,858.11
21317,26209,3,2024-12-23,694.0
21318,26211,1,2024-11-18,864.9
21319,26212,2,2025-04-15,1838.17
21320,26213,1,2025-02-28,1225.0
21321,26214,3,2025-03-13,1214.95
21322,26215,3,2025-05-16,646.38
21323,26216,2,2023-06-18,224.4
21324,26217,1,2025-05-19,41.52
21325,26218,1,2024-11-02,233.12
21326,26219,3,2022-04-04,791.33
21327,26220,2,2025-02-28,2631.89
21328,26222,3,2024-07-02,842.78
21329,26224,2,2024-08-10,1924.36
21330,26225,2,2025-05-25,271.15
21331,26226,3,2025-06-11,423.24
21332,26227,3,2023-10-27,812.14
21333,26228,1,2025-01-07,835.25
21334,26230,3,2023-03-01,2065.61
21335,26231,1,2023-08-26,1035.02
21336,26232,3,2025-06-05,490.56
21337,26233,2,2022-02-01,329.08
21338,26234,2,2025-06-20,478.72
21339,26235,3,2025-06-22,548.9
21340,26237,1,2025-05-29,334.52
21341,26238,3,2023-09-21,1829.5
21342,26239,1,2025-06-04,341.28
21343,26240,3,2024-08-07,493.08
21344,26241,2,2023-08-28,1846.96
21345,26242,3,2025-05-24,881.88
21346,26243,1,2025-02-21,1739.77
21347,26244,1,2025-01-06,274.32
21348,26245,1,2023-09-18,496.16
21349,26246,1,2025-01-13,766.03
21350,26247,3,2024-09-06,345.64
21351,26248,3,2024-11-07,324.76
21352,26249,1,2024-12-19,82.5
21353,26250,1,2025-01-16,478.41
21354,26252,3,2024-07-07,280.84
21355,26253,3,2025-03-09,78.85
21356,26254,1,2024-11-24,1089.6
21357,26256,3,2023-03-15,628.2
21358,26258,2,2023-10-23,1572.05
21359,26259,2,2025-03-11,96.18
21360,26260,3,2024-03-18,701.11
21361,26262,1,2023-05-01,1549.17
21362,26263,2,2024-12-25,1102.9
21363,26266,3,2024-09-02,574.3
21364,26267,3,2024-12-04,850.64
21365,26268,2,2024-11-30,700.72
21366,26269,1,2025-04-03,216.9
21367,26271,3,2024-08-24,135.69
21368,26272,2,2023-11-08,502.24
21369,26273,3,2025-02-15,1375.61
21370,26274,1,2024-12-12,177.92
21371,26275,2,2025-06-23,1021.0
21372,26276,1,2024-03-03,437.64
21373,26277,3,2025-05-14,582.25
21374,26278,1,2025-05-10,887.47
21375,26279,2,2024-04-02,979.27
21376,26281,1,2025-03-22,1520.17
21377,26282,3,2024-10-05,100.22
21378,26283,1,2023-11-10,675.29
21379,26286,1,2024-11-24,860.54
21380,26288,1,2025-02-11,539.17
21381,26289,2,2024-05-20,826.02
21382,26290,2,2023-07-04,455.39
21383,26291,1,2025-04-11,289.16
21384,26292,2,2023-11-04,60.99
21385,26294,3,2024-07-06,935.12
21386,26297,3,2022-02-13,1564.1
21387,26299,1,2025-01-20,239.34
21388,26300,2,2025-04-15,1314.7
21389,26301,2,2024-09-07,519.93
21390,26303,1,2024-09-05,1107.65
21391,26304,1,2024-12-26,472.55
21392,26308,2,2024-09-20,282.97
21393,26309,2,2024-07-20,126.05
21394,26310,1,2025-01-22,157.54
21395,26311,1,2024-07-15,667.42
21396,26312,3,2023-04-18,1108.53
21397,26313,3,2024-09-24,497.62
21398,26314,3,2024-12-02,771.06
21399,26315,1,2025-03-29,371.25
21400,26316,3,2024-11-19,320.28
21401,26317,2,2024-09-03,782.65
21402,26318,1,2023-01-29,603.76
21403,26319,3,2025-04-22,450.24
21404,26320,2,2025-06-19,426.75
21405,26321,3,2024-08-30,193.45
21406,26322,2,2022-09-04,881.05
21407,26323,1,2025-04-10,213.42
21408,26325,2,2023-09-01,362.05
21409,26326,2,2022-11-03,1368.97
21410,26327,2,2025-06-20,655.9
21411,26328,3,2024-07-06,938.85
21412,26329,2,2025-04-16,716.12
21413,26330,2,2025-02-12,260.66
21414,26332,1,2023-11-15,98.35
21415,26335,2,2024-07-17,342.73
21416,26337,1,2025-05-12,607.48
21417,26338,3,2025-04-18,231.33
21418,26339,3,2023-07-19,330.03
21419,26340,2,2023-12-11,778.18
21420,26341,2,2024-10-31,642.84
21421,26342,2,2025-02-09,463.91
21422,26343,1,2025-01-22,872.89
21423,26344,3,2023-02-17,682.45
21424,26345,1,2024-11-05,443.22
21425,26346,1,2025-01-12,566.68
21426,26347,2,2025-03-26,568.93
21427,26348,1,2024-09-14,665.4
21428,26349,1,2025-06-09,67.74
21429,26350,1,2025-01-22,134.12
21430,26351,1,2024-06-18,596.29
21431,26352,2,2025-05-29,569.95
21432,26353,2,2024-02-02,149.08
21433,26354,3,2025-04-03,698.56
21434,26355,1,2024-11-16,498.96
21435,26356,1,2025-04-08,77.17
21436,26357,1,2024-11-11,288.54
21437,26358,2,2024-08-24,454.96
21438,26359,1,2023-03-17,427.14
21439,26360,2,2024-10-19,944.53
21440,26362,3,2023-03-11,1031.03
21441,26363,1,2024-10-26,70.83
21442,26364,1,2023-06-06,444.96
21443,26365,1,2025-06-14,193.14
21444,26366,2,2022-08-15,435.88
21445,26367,1,2023-08-28,864.85
21446,26368,3,2025-05-26,1190.62
21447,26370,3,2023-01-25,122.67
21448,26371,3,2025-02-04,1125.47
21449,26372,2,2023-06-26,1295.43
21450,26374,3,2024-06-08,667.88
21451,26375,1,2023-09-12,69.36
21452,26376,3,2024-09-10,141.95
21453,26377,2,2023-12-25,509.86
21454,26379,2,2024-12-09,86.58
21455,26380,3,2025-04-07,853.07
21456,26381,3,2023-02-18,774.54
21457,26382,3,2022-06-12,422.72
21458,26383,3,2023-03-18,142.43
21459,26384,1,2024-09-12,773.88
21460,26386,2,2023-12-19,1066.41
21461,26387,2,2025-04-27,399.24
21462,26388,2,2024-10-04,80.36
21463,26389,1,2021-06-28,1098.15
21464,26390,3,2024-06-29,44.64
21465,26391,3,2024-06-07,1442.2
21466,26392,1,2024-10-18,896.32
21467,26394,1,2024-06-29,430.23
21468,26395,2,2024-06-10,536.67
21469,26396,3,2024-12-04,1231.15
21470,26397,3,2025-03-02,1197.07
21471,26398,3,2024-01-29,799.28
21472,26399,2,2025-05-13,607.52
21473,26400,3,2024-03-12,432.53
21474,26402,3,2025-03-18,263.06
21475,26403,2,2025-03-19,1155.48
21476,26404,3,2025-03-29,449.37
21477,26406,1,2024-05-23,1273.95
21478,26407,1,2025-06-25,176.91
21479,26408,3,2024-12-17,453.29
21480,26409,3,2024-12-07,829.6
21481,26411,2,2025-06-14,899.25
21482,26412,2,2025-06-11,101.94
21483,26414,3,2025-05-19,658.71
21484,26416,2,2023-11-24,2206.06
21485,26417,1,2024-05-09,404.94
21486,26418,3,2024-01-05,675.78
21487,26420,3,2024-03-11,748.49
21488,26421,1,2024-07-01,1907.54
21489,26422,2,2023-10-13,569.16
21490,26423,2,2025-05-11,221.24
21491,26425,2,2025-06-09,294.81
21492,26426,3,2025-06-03,896.84
21493,26428,2,2024-09-25,535.68
21494,26430,1,2025-03-13,1247.89
21495,26431,3,2025-01-11,1128.97
21496,26432,3,2024-08-13,88.86
21497,26434,2,2024-12-20,140.43
21498,26435,2,2025-05-24,439.92
21499,26436,1,2024-12-31,424.76
21500,26438,3,2025-01-20,1207.19
21501,26441,2,2025-06-22,492.65
21502,26442,2,2024-07-08,633.25
21503,26444,1,2025-03-20,498.3
21504,26445,1,2025-06-16,1497.73
21505,26447,2,2023-12-24,102.7
21506,26448,1,2023-03-25,310.02
21507,26449,1,2023-12-13,141.04
21508,26452,3,2024-08-16,616.9
21509,26453,3,2022-11-07,1228.43
21510,26454,2,2023-06-12,1070.54
21511,26455,3,2025-03-06,130.83
21512,26456,3,2025-04-13,347.23
21513,26457,2,2025-01-11,773.71
21514,26459,2,2025-04-21,622.38
21515,26460,3,2024-07-31,606.34
21516,26461,2,2024-10-19,644.13
21517,26462,3,2025-05-16,826.8
21518,26464,2,2024-10-27,775.89
21519,26465,1,2024-02-12,392.05
21520,26466,2,2024-12-29,1616.2
21521,26467,3,2025-02-11,760.28
21522,26468,1,2023-05-31,212.56
21523,26470,1,2024-05-29,518.46
21524,26472,1,2025-06-20,236.4
21525,26473,2,2023-03-23,1821.41
21526,26474,3,2023-12-18,1023.92
21527,26475,1,2024-08-19,1518.04
21528,26476,3,2025-02-21,434.52
21529,26477,1,2025-05-15,137.12
21530,26478,2,2024-11-20,587.74
21531,26479,1,2025-05-17,1115.8
21532,26480,2,2023-06-23,693.69
21533,26481,2,2023-08-13,108.27
21534,26482,1,2023-05-09,1617.88
21535,26484,2,2025-04-18,374.08
21536,26486,1,2024-09-24,1349.0
21537,26487,1,2025-02-04,82.22
21538,26488,2,2024-11-07,804.4
21539,26489,2,2023-09-10,200.65
21540,26490,2,2025-06-13,252.2
21541,26492,1,2024-11-23,449.81
21542,26494,1,2022-10-26,607.78
21543,26495,3,2024-03-21,406.05
21544,26496,3,2023-07-27,638.09
21545,26501,1,2025-01-13,494.16
21546,26502,1,2025-06-25,677.32
21547,26503,2,2024-03-02,262.72
21548,26504,1,2023-05-10,807.41
21549,26505,1,2025-02-06,1365.54
21550,26506,1,2025-06-21,449.19
21551,26509,3,2023-11-11,55.8
21552,26510,1,2022-06-12,271.45
21553,26511,3,2023-01-24,693.0
21554,26512,1,2025-03-07,219.05
21555,26514,2,2024-12-14,845.62
21556,26515,2,2023-11-01,269.32
21557,26517,2,2025-03-09,664.47
21558,26519,1,2024-11-19,2692.95
21559,26520,1,2024-09-03,436.76
21560,26521,3,2025-05-26,2333.77
21561,26522,1,2024-03-28,1418.56
21562,26523,3,2023-08-30,1412.82
21563,26524,2,2024-06-29,511.3
21564,26525,3,2023-08-03,650.02
21565,26526,2,2024-05-05,305.84
21566,26527,1,2025-04-05,284.46
21567,26528,3,2025-06-23,875.95
21568,26530,1,2023-10-04,276.28
21569,26531,2,2025-06-10,163.93
21570,26532,2,2024-09-26,1357.35
21571,26533,2,2025-04-25,495.56
21572,26534,1,2025-01-31,336.72
21573,26535,2,2025-04-15,200.02
21574,26536,2,2025-01-03,556.47
21575,26537,2,2024-11-08,2324.22
21576,26538,1,2025-05-04,248.3
21577,26540,2,2023-10-27,826.99
21578,26541,1,2023-11-02,1136.7
21579,26542,1,2024-06-24,533.48
21580,26543,3,2025-05-22,771.41
21581,26544,1,2025-05-01,960.95
21582,26546,3,2025-04-13,319.46
21583,26547,2,2023-05-23,312.93
21584,26548,3,2022-09-06,914.24
21585,26549,2,2023-02-01,1397.05
21586,26550,2,2025-04-13,877.16
21587,26551,2,2025-02-21,78.22
21588,26552,1,2025-06-20,56.24
21589,26553,2,2024-02-03,421.8
21590,26554,1,2023-07-30,297.39
21591,26555,3,2023-07-13,396.45
