cod_pedido,cod_cliente,data_pedido,status
28568,5724,2024-08-23,Pago
28569,23217,2025-04-28,Pendente
28570,1813,2022-01-19,Cancelado
28571,8330,2023-05-02,Pendente
28572,20330,2022-01-07,Pago
28573,17388,2025-01-31,Cancelado
28574,14758,2022-01-16,Cancelado
28575,6204,2021-08-04,Pago
28576,22012,2025-03-26,Cancelado
28577,4289,2025-01-21,Pendente
28578,1356,2023-03-15,Pendente
28579,23459,2024-10-29,Pendente
28580,8381,2024-12-18,Pago
28581,14877,2023-10-12,Pendente
28582,19704,2024-02-05,Pago
28583,18408,2024-06-12,Pago
28584,23764,2022-11-17,Cancelado
28585,4251,2022-08-06,Pago
28586,16275,2023-07-07,Pendente
28587,14438,2023-09-25,Pendente
28588,9063,2022-01-10,Pendente
28589,13116,2024-09-15,Cancelado
28590,2630,2023-04-03,Pago
28591,15543,2025-05-04,Cancelado
28592,5771,2023-12-06,Pendente
28593,5717,2022-01-20,Cancelado
28594,5618,2024-11-12,Pendente
28595,12345,2021-09-07,Cancelado
28596,21234,2022-07-21,Pendente
28597,19167,2024-04-22,Cancelado
28598,22421,2021-11-15,Pendente
28599,13026,2022-06-02,Cancelado
28600,1899,2024-12-08,Cancelado
28601,9630,2023-03-08,Cancelado
28602,21415,2022-02-13,Pendente
28603,3750,2021-11-03,Cancelado
28604,7025,2025-02-27,Pago
28605,4452,2023-11-06,Cancelado
28606,9709,2022-01-31,Cancelado
28607,23450,2022-09-12,Pendente
28608,5530,2023-07-07,Cancelado
28609,9063,2022-05-13,Cancelado
28610,22467,2022-02-10,Cancelado
28611,24273,2021-08-06,Cancelado
28612,7167,2022-08-11,Cancelado
28613,21544,2025-03-13,Pendente
28614,24750,2021-10-28,Pago
28615,1675,2021-11-18,Pendente
28616,15776,2022-10-20,Pendente
28617,109,2024-03-03,Pendente
28618,11376,2022-11-20,Cancelado
28619,3361,2023-04-08,Pendente
28620,14293,2025-04-06,Cancelado
28621,985,2022-10-17,Cancelado
28622,17706,2025-03-24,Cancelado
28623,6480,2022-11-07,Pendente
28624,5251,2023-04-14,Pendente
28625,3846,2022-01-02,Cancelado
28626,12247,2024-09-03,Pago
28627,18668,2023-06-20,Cancelado
28628,19021,2022-01-31,Pago
28629,9631,2025-05-11,Cancelado
28630,17822,2022-02-14,Cancelado
28631,19667,2024-04-02,Pendente
28632,9253,2023-01-02,Pago
28633,7345,2021-09-04,Pago
28634,19691,2024-08-12,Pago
28635,16220,2022-09-26,Pago
28636,8527,2022-10-21,Cancelado
28637,2962,2024-01-27,Cancelado
28638,405,2023-05-18,Pendente
28639,21147,2022-04-23,Pendente
28640,5500,2022-09-22,Pendente
28641,1273,2023-11-24,Pendente
28642,22784,2025-03-18,Pago
28643,9076,2024-04-25,Cancelado
28644,9200,2023-02-13,Cancelado
28645,13663,2024-12-18,Cancelado
28646,18255,2023-05-15,Cancelado
28647,1858,2022-12-05,Pago
28648,2795,2023-07-31,Pago
28649,2705,2022-02-04,Cancelado
28650,3087,2025-05-07,Pago
28651,18800,2024-01-29,Cancelado
28652,6912,2023-08-01,Cancelado
28653,445,2024-08-24,Pago
28654,5463,2022-02-26,Cancelado
28655,5042,2021-07-12,Pendente
28656,8689,2022-09-06,Pago
28657,6801,2021-09-14,Pendente
28658,2970,2024-11-17,Pago
28659,5682,2024-03-29,Pendente
28660,6420,2025-03-10,Cancelado
28661,20482,2023-04-08,Cancelado
28662,14920,2025-06-02,Pendente
28663,20055,2024-12-09,Cancelado
28664,3663,2024-08-15,Pago
28665,3366,2024-05-21,Pago
28666,24912,2024-04-24,Pendente
28667,20857,2023-12-02,Cancelado
28668,16492,2023-07-05,Cancelado
28669,22164,2023-10-28,Pendente
28670,24375,2024-04-08,Pendente
28671,5208,2024-08-02,Pago
28672,14509,2023-08-28,Pago
28673,7621,2023-03-04,Pendente
28674,7860,2022-08-18,Pago
28675,6899,2023-02-11,Pago
28676,24326,2025-06-11,Pendente
28677,7351,2021-12-21,Pago
28678,24752,2025-03-27,Pago
28679,12106,2023-01-13,Pago
28680,23929,2022-10-25,Pendente
28681,14661,2023-09-05,Pendente
28682,14259,2021-12-06,Cancelado
28683,16207,2025-02-26,Pendente
28684,19062,2022-07-20,Pendente
28685,16304,2024-11-14,Cancelado
28686,22100,2024-05-20,Pendente
28687,5403,2022-05-18,Cancelado
28688,20721,2021-08-03,Pendente
28689,3671,2023-09-08,Pendente
28690,581,2022-02-21,Cancelado
28691,19186,2021-08-19,Pendente
28692,10357,2024-05-30,Pendente
28693,21378,2024-11-02,Cancelado
28694,16755,2025-02-04,Pendente
28695,16951,2024-08-18,Pendente
28696,24203,2021-09-22,Pendente
28697,2861,2023-02-18,Pendente
28698,17410,2024-04-16,Pendente
28699,18969,2022-01-16,Cancelado
28700,4802,2024-10-17,Cancelado
28701,12598,2023-03-15,Pago
28702,2072,2025-05-26,Pendente
28703,7416,2025-06-01,Cancelado
28704,8126,2022-09-28,Pendente
28705,16602,2024-02-02,Pendente
28706,24115,2022-05-21,Pendente
28707,21189,2021-12-30,Pago
28708,9127,2022-10-31,Pendente
28709,13297,2023-03-02,Pendente
28710,8040,2024-03-23,Cancelado
28711,3616,2023-12-09,Pendente
28712,2958,2021-07-15,Pago
28713,14287,2022-08-30,Pendente
28714,6064,2023-06-02,Pago
28715,9776,2023-11-10,Cancelado
28716,6201,2021-12-03,Cancelado
28717,17338,2023-12-15,Cancelado
28718,19830,2021-10-04,Pago
28719,11013,2023-01-20,Pago
28720,5428,2024-05-27,Pago
28721,4997,2023-10-12,Pendente
28722,12651,2024-08-04,Pendente
28723,5168,2023-01-24,Pago
28724,1884,2024-12-17,Cancelado
28725,24367,2024-02-07,Cancelado
28726,23309,2021-11-21,Cancelado
28727,10876,2023-11-05,Pago
28728,16562,2023-05-15,Pago
28729,490,2021-07-20,Pendente
28730,14881,2022-03-28,Cancelado
28731,10579,2024-11-23,Pago
28732,6328,2022-07-07,Cancelado
28733,18840,2021-12-31,Cancelado
28734,23359,2024-12-01,Pendente
28735,10436,2024-04-08,Pago
28736,22147,2023-10-28,Pago
28737,13160,2022-09-26,Pendente
28738,1155,2022-04-28,Pago
28739,1515,2023-01-11,Pendente
28740,19142,2021-09-07,Pendente
28741,24760,2021-08-27,Pendente
28742,19068,2022-01-04,Pendente
28743,7724,2025-04-02,Pago
28744,21402,2023-03-13,Pendente
28745,5653,2024-04-23,Pendente
28746,17608,2023-11-19,Cancelado
28747,24430,2024-03-21,Cancelado
28748,736,2023-02-06,Pendente
28749,7323,2023-03-18,Pago
28750,6471,2023-05-08,Cancelado
28751,7055,2023-10-15,Cancelado
28752,5088,2024-09-17,Cancelado
28753,14943,2024-03-28,Cancelado
28754,81,2022-05-14,Cancelado
28755,7089,2024-11-15,Pendente
28756,4452,2022-04-08,Pago
28757,2089,2023-06-15,Cancelado
28758,18628,2024-09-02,Cancelado
28759,12360,2023-09-29,Cancelado
28760,15214,2024-03-25,Cancelado
28761,4794,2023-03-24,Cancelado
28762,1389,2023-06-13,Cancelado
28763,3155,2023-08-21,Cancelado
28764,13200,2022-06-16,Pago
28765,22995,2024-03-26,Cancelado
28766,20357,2022-06-29,Pendente
28767,9451,2021-10-26,Pago
28768,11948,2021-09-09,Pago
28769,21224,2022-11-18,Pago
28770,21337,2025-06-12,Pago
28771,16411,2022-08-23,Pendente
28772,1569,2023-10-23,Pago
28773,11564,2022-08-08,Cancelado
28774,24842,2024-10-14,Pago
28775,18279,2025-06-12,Pago
28776,6432,2021-07-05,Pendente
28777,3313,2024-11-28,Pago
28778,24090,2021-08-10,Pendente
28779,2273,2022-08-19,Cancelado
28780,2446,2025-06-15,Pago
28781,22817,2022-04-19,Pago
28782,7841,2022-10-08,Pendente
28783,9188,2023-04-07,Pago
28784,24652,2025-04-27,Pendente
28785,16809,2022-11-20,Pendente
28786,2602,2023-05-07,Pago
28787,20997,2022-08-06,Pendente
28788,9621,2022-05-23,Cancelado
28789,597,2022-10-11,Pago
28790,18721,2024-07-02,Cancelado
28791,5387,2023-06-15,Pago
28792,12303,2023-03-29,Pendente
28793,7886,2022-09-09,Pendente
28794,21778,2022-11-23,Pendente
28795,9016,2021-10-30,Pendente
28796,1973,2021-10-25,Cancelado
28797,17877,2023-03-30,Pendente
28798,17509,2021-11-03,Pago
28799,1762,2024-04-09,Cancelado
28800,5331,2021-10-23,Cancelado
28801,7084,2025-05-09,Pendente
28802,15139,2024-05-23,Pendente
28803,14670,2024-09-27,Pendente
28804,21700,2022-10-29,Pendente
28805,7344,2024-05-30,Pago
28806,13093,2021-09-29,Pendente
28807,12677,2023-10-28,Pago
28808,1072,2022-07-18,Pago
28809,3304,2023-04-24,Pendente
28810,17438,2022-08-07,Pago
28811,16393,2025-01-14,Pago
28812,4726,2023-03-04,Pendente
28813,18873,2024-12-06,Pendente
28814,12467,2023-09-18,Pago
28815,2534,2023-12-27,Pago
28816,19704,2025-03-03,Pago
28817,4076,2022-03-26,Pago
28818,14023,2024-06-09,Pago
28819,10879,2025-01-15,Pago
28820,18812,2022-06-28,Pago
28821,22386,2023-04-17,Pago
28822,23160,2024-01-11,Cancelado
28823,17813,2023-06-08,Pago
28824,21900,2024-07-24,Pago
28825,15089,2022-07-20,Pago
28826,22793,2023-12-27,Pendente
28827,2619,2025-04-06,Pago
28828,16910,2025-01-27,Pago
28829,483,2022-04-27,Pendente
28830,5061,2023-10-17,Pendente
28831,18635,2023-07-03,Pendente
28832,4529,2023-08-19,Pago
28833,12116,2023-04-26,Cancelado
28834,484,2024-02-20,Pago
28835,14641,2022-03-04,Pendente
28836,21565,2023-09-08,Pendente
28837,14159,2023-12-19,Pago
28838,3162,2024-02-05,Pago
28839,9024,2022-08-19,Pago
28840,14068,2022-08-28,Pago
28841,8308,2022-04-15,Cancelado
28842,22181,2021-10-03,Pendente
28843,18951,2022-03-02,Cancelado
28844,8942,2024-07-29,Pendente
28845,5694,2024-03-16,Pendente
28846,19409,2024-07-31,Pendente
28847,21934,2022-03-28,Pendente
28848,23720,2022-07-21,Pago
28849,21725,2022-05-20,Pago
28850,16017,2024-04-06,Pendente
28851,5769,2022-05-12,Pendente
28852,589,2022-02-26,Cancelado
28853,5977,2024-04-07,Pago
28854,22850,2023-11-22,Pendente
28855,22954,2022-01-17,Cancelado
28856,8503,2021-07-29,Pendente
28857,8806,2023-03-24,Pago
28858,19530,2024-04-13,Cancelado
28859,12912,2022-05-15,Pendente
28860,20568,2023-02-14,Cancelado
28861,807,2022-12-22,Cancelado
28862,6295,2024-04-09,Cancelado
28863,18867,2022-06-06,Pago
28864,4238,2024-05-13,Cancelado
28865,15772,2024-08-28,Cancelado
28866,10148,2023-08-03,Pendente
28867,6100,2022-09-29,Pago
28868,4596,2023-01-24,Pago
28869,6868,2022-12-02,Pago
28870,7274,2021-10-14,Pendente
28871,22330,2022-01-10,Pendente
28872,15467,2024-08-08,Pendente
28873,2807,2022-06-01,Pago
28874,2696,2022-09-21,Pendente
28875,9776,2022-09-28,Pendente
28876,9618,2022-10-22,Pendente
28877,8989,2021-11-28,Cancelado
28878,14128,2023-08-07,Cancelado
28879,20449,2021-11-15,Pago
28880,2038,2024-04-05,Cancelado
28881,19430,2025-03-11,Pendente
28882,14691,2023-04-26,Pago
28883,10536,2022-01-21,Cancelado
28884,8857,2024-11-08,Pago
28885,768,2021-08-06,Pago
28886,23604,2023-07-01,Cancelado
28887,3692,2022-11-04,Pago
28888,6275,2024-11-04,Cancelado
28889,22769,2024-08-24,Pendente
28890,22772,2022-03-09,Cancelado
28891,6023,2022-11-04,Pago
28892,18123,2022-12-23,Pendente
28893,23152,2023-02-07,Pendente
28894,18381,2022-07-21,Pendente
28895,4712,2024-09-25,Pago
28896,1391,2024-12-08,Pago
28897,20687,2021-09-03,Pago
28898,9502,2024-07-08,Pendente
28899,5139,2024-03-29,Pago
28900,11000,2021-09-04,Cancelado
28901,19937,2024-10-17,Pago
28902,15732,2024-08-19,Pago
28903,13973,2022-06-16,Cancelado
28904,12339,2022-07-22,Pago
28905,15,2022-12-07,Pago
28906,5382,2025-03-15,Pendente
28907,10549,2023-10-14,Pago
28908,13854,2022-12-07,Pago
28909,19393,2025-05-12,Cancelado
28910,6855,2022-03-20,Cancelado
28911,4556,2022-06-15,Pago
28912,12840,2022-04-13,Cancelado
28913,10740,2024-01-19,Pago
28914,11080,2025-06-07,Pago
28915,10785,2023-10-22,Pago
28916,22374,2025-05-08,Pago
28917,20793,2021-07-02,Pendente
28918,15526,2024-04-12,Pendente
28919,14978,2024-09-23,Cancelado
28920,1595,2025-04-16,Pendente
28921,7881,2024-12-23,Pendente
28922,15377,2022-07-23,Pago
28923,5998,2023-10-28,Cancelado
28924,4751,2022-03-31,Cancelado
28925,19076,2022-11-05,Pago
28926,10246,2021-08-04,Cancelado
28927,363,2021-12-15,Pago
28928,19219,2022-06-07,Cancelado
28929,5001,2023-01-26,Cancelado
28930,24565,2022-08-19,Pago
28931,17880,2023-04-19,Pago
28932,5503,2024-03-25,Cancelado
28933,11815,2022-03-10,Pago
28934,15994,2022-01-11,Cancelado
28935,8254,2024-04-27,Pendente
28936,14342,2021-10-08,Pendente
28937,17012,2025-02-26,Pendente
28938,4757,2025-03-16,Pago
28939,9579,2021-12-20,Pago
28940,5153,2024-09-08,Cancelado
28941,2149,2025-02-12,Cancelado
28942,1842,2021-08-22,Pago
28943,1837,2023-12-24,Pendente
28944,3107,2023-02-01,Pendente
28945,11883,2023-12-31,Pago
28946,5374,2024-11-05,Cancelado
28947,9510,2025-04-17,Cancelado
28948,1350,2023-10-05,Cancelado
28949,6422,2023-04-04,Cancelado
28950,1110,2024-10-28,Cancelado
28951,6747,2021-09-30,Pendente
28952,15494,2021-10-27,Pendente
28953,6769,2024-02-29,Cancelado
28954,14363,2023-09-25,Cancelado
28955,13120,2024-03-01,Cancelado
28956,9559,2021-11-26,Pendente
28957,23259,2021-12-28,Cancelado
28958,11639,2021-06-30,Cancelado
28959,23986,2022-12-11,Pendente
28960,16376,2022-06-27,Pago
28961,18794,2022-01-24,Pago
28962,13358,2021-08-15,Cancelado
28963,21109,2025-04-16,Pendente
28964,7364,2023-07-27,Pago
28965,14394,2022-03-12,Pago
28966,13977,2022-09-10,Pago
28967,10652,2024-12-21,Pendente
28968,2236,2023-05-28,Pago
28969,3869,2024-12-30,Pendente
28970,5914,2023-08-24,Cancelado
28971,6275,2022-05-04,Pendente
28972,844,2022-10-02,Cancelado
28973,4600,2023-12-21,Pago
28974,7,2023-07-09,Cancelado
28975,18945,2025-01-17,Pago
28976,6566,2025-03-04,Pendente
28977,9469,2023-08-03,Pendente
28978,20613,2024-10-20,Cancelado
28979,24475,2025-06-23,Pendente
28980,5129,2022-04-29,Pago
28981,4152,2022-07-15,Cancelado
28982,15158,2021-11-02,Cancelado
28983,18208,2021-07-19,Cancelado
28984,4063,2024-07-22,Pendente
28985,6963,2021-07-19,Pago
28986,22787,2022-01-24,Pendente
28987,3754,2021-10-07,Pendente
28988,2940,2025-04-09,Cancelado
28989,3388,2023-01-27,Pendente
28990,10022,2024-02-05,Pago
28991,12205,2024-09-02,Pendente
28992,12670,2025-04-07,Pendente
28993,24374,2023-12-06,Cancelado
28994,23452,2022-02-06,Cancelado
28995,4259,2023-11-01,Pendente
28996,20836,2023-12-25,Pendente
28997,21748,2021-12-09,Cancelado
28998,14307,2024-10-05,Pago
28999,13883,2022-03-21,Pendente
29000,11594,2025-04-17,Pendente
29001,6088,2024-11-12,Cancelado
29002,18234,2022-12-23,Pago
29003,1787,2023-05-21,Pendente
29004,23815,2021-10-09,Pago
29005,9126,2024-10-16,Pago
29006,10607,2023-09-22,Pago
29007,6899,2021-11-13,Cancelado
29008,3888,2022-11-17,Cancelado
29009,18425,2024-01-26,Pago
29010,17539,2023-04-05,Pago
29011,845,2023-11-16,Pendente
29012,4598,2025-01-25,Pago
29013,23480,2021-11-29,Pendente
29014,21935,2022-09-25,Pago
29015,17449,2021-09-26,Pago
29016,7351,2023-11-11,Cancelado
29017,14096,2025-02-16,Pago
29018,20288,2024-03-25,Cancelado
29019,8726,2022-06-16,Pendente
29020,13940,2024-09-18,Cancelado
29021,19027,2024-09-16,Pago
29022,20099,2024-07-17,Pendente
29023,14283,2022-09-15,Pago
29024,10871,2022-12-25,Pago
29025,8722,2022-07-17,Pendente
29026,22772,2021-10-04,Cancelado
29027,3408,2023-11-29,Pendente
29028,16280,2025-04-29,Pendente
29029,8385,2023-03-13,Pago
29030,6023,2021-09-22,Pendente
29031,7718,2023-12-20,Pendente
29032,771,2021-12-04,Cancelado
29033,22903,2022-08-08,Pago
29034,2596,2022-07-15,Pendente
29035,18465,2021-09-16,Cancelado
29036,9519,2025-05-21,Cancelado
29037,20492,2024-10-28,Cancelado
29038,19618,2022-09-04,Cancelado
29039,2821,2023-01-14,Cancelado
29040,17269,2022-02-24,Pendente
29041,22331,2023-03-08,Pago
29042,9585,2024-05-11,Pendente
29043,8131,2022-09-19,Pendente
29044,13307,2025-05-27,Cancelado
29045,7133,2023-03-05,Cancelado
29046,20120,2024-04-29,Pendente
29047,12046,2022-07-15,Pendente
29048,22781,2022-12-13,Pendente
29049,8516,2025-03-23,Pago
29050,4417,2021-12-31,Pago
29051,24734,2024-09-07,Pendente
29052,6227,2023-06-05,Cancelado
29053,18850,2022-07-01,Cancelado
29054,23621,2023-06-01,Pago
29055,16941,2023-10-19,Pendente
29056,17377,2024-01-06,Pago
29057,10903,2024-04-07,Pago
29058,1508,2022-04-11,Pendente
29059,10151,2022-04-21,Pago
29060,23010,2024-03-26,Pago
29061,12254,2025-04-21,Pago
29062,19484,2022-04-23,Cancelado
29063,12705,2022-08-20,Pago
29064,3791,2024-02-20,Pago
29065,7668,2022-11-08,Pago
29066,14333,2024-05-19,Cancelado
29067,6140,2022-03-27,Cancelado
29068,22625,2025-04-22,Pago
29069,6607,2023-01-08,Cancelado
29070,20733,2021-12-03,Cancelado
29071,1644,2022-03-30,Cancelado
29072,18295,2022-08-04,Cancelado
29073,8347,2023-06-17,Pago
29074,2721,2023-05-17,Pago
29075,15429,2021-08-04,Cancelado
29076,11525,2023-04-17,Pendente
29077,1840,2025-06-19,Cancelado
29078,18990,2021-09-26,Pendente
29079,18178,2023-01-27,Pendente
29080,15667,2024-01-22,Cancelado
29081,21891,2024-10-02,Pago
29082,14057,2024-09-13,Pago
29083,20347,2024-02-06,Pendente
29084,3524,2022-03-25,Cancelado
29085,14896,2024-01-06,Pendente
29086,24097,2023-07-31,Pendente
29087,13456,2021-12-15,Cancelado
29088,10308,2023-10-26,Pago
29089,19354,2022-03-28,Pago
29090,3393,2024-06-02,Cancelado
29091,14638,2022-07-08,Pendente
29092,14580,2022-03-24,Cancelado
29093,19870,2024-05-20,Pago
29094,2829,2023-08-15,Cancelado
29095,12915,2023-03-25,Cancelado
29096,4704,2021-10-24,Pendente
29097,13712,2023-07-05,Pago
29098,20839,2022-06-02,Cancelado
29099,12051,2023-06-14,Pago
29100,81,2024-03-26,Pago
29101,6493,2024-11-09,Cancelado
29102,8442,2022-04-01,Cancelado
29103,474,2025-02-18,Pendente
29104,11914,2024-05-09,Pendente
29105,19733,2022-07-23,Cancelado
29106,11781,2021-07-18,Pago
29107,12524,2021-09-19,Cancelado
29108,15993,2022-11-13,Pendente
29109,4765,2023-04-21,Pago
29110,10540,2022-02-23,Pendente
29111,18921,2023-02-06,Cancelado
29112,22714,2022-10-29,Pago
29113,7382,2023-03-17,Cancelado
29114,15315,2022-03-01,Cancelado
29115,3798,2021-08-26,Pago
29116,23405,2024-11-20,Pendente
29117,10776,2022-12-11,Pendente
29118,17676,2022-04-01,Cancelado
29119,530,2021-10-09,Cancelado
29120,10420,2023-11-23,Cancelado
29121,821,2024-04-10,Cancelado
29122,2752,2024-11-28,Cancelado
29123,11944,2023-04-19,Pago
29124,20179,2022-08-02,Pendente
29125,15072,2022-04-26,Pago
29126,14496,2024-11-06,Cancelado
29127,12831,2024-03-17,Cancelado
29128,15491,2021-10-21,Cancelado
29129,6826,2024-06-12,Pendente
29130,7753,2022-12-30,Pago
29131,227,2022-09-11,Pendente
29132,21503,2023-08-18,Pago
29133,457,2022-05-31,Pendente
29134,18737,2021-11-14,Pendente
29135,13165,2023-05-07,Pago
29136,11306,2025-06-18,Pago
29137,22801,2023-12-11,Pendente
29138,19651,2022-05-09,Cancelado
29139,14699,2024-11-15,Cancelado
29140,22804,2025-02-14,Cancelado
29141,8754,2023-06-07,Pendente
29142,24069,2021-07-30,Pendente
29143,22991,2022-04-21,Pendente
29144,11664,2022-09-11,Pendente
29145,7037,2022-02-19,Cancelado
29146,15146,2023-09-18,Pendente
29147,20084,2024-08-09,Pendente
29148,8519,2023-05-12,Pendente
29149,22277,2024-12-14,Cancelado
29150,17070,2024-09-13,Pendente
29151,21188,2024-10-11,Cancelado
29152,22192,2023-02-19,Cancelado
29153,9572,2024-05-30,Pago
29154,14975,2022-04-17,Cancelado
29155,24733,2024-07-19,Pago
29156,17243,2024-01-18,Pago
29157,17284,2021-09-02,Pendente
29158,11510,2023-05-27,Pendente
29159,11117,2024-11-28,Cancelado
29160,13726,2023-10-05,Pendente
29161,11327,2021-09-09,Pago
29162,23162,2024-01-30,Pendente
29163,17034,2021-12-06,Pendente
29164,6135,2021-07-01,Pendente
29165,22493,2021-11-12,Pago
29166,7723,2023-09-11,Cancelado
29167,3501,2021-11-16,Pendente
29168,4183,2022-01-28,Pendente
29169,16571,2021-08-11,Pendente
29170,23853,2021-08-03,Pago
29171,14654,2024-10-20,Cancelado
29172,18670,2022-05-01,Pago
29173,8767,2021-06-28,Cancelado
29174,13106,2021-09-16,Cancelado
29175,17674,2025-03-26,Pendente
29176,14838,2023-02-21,Pendente
29177,11324,2023-09-20,Pago
29178,17935,2022-06-23,Pendente
29179,15151,2023-10-23,Cancelado
29180,1502,2023-07-08,Pendente
29181,20032,2024-09-04,Cancelado
29182,521,2022-10-21,Pago
29183,17232,2024-02-20,Pendente
29184,4722,2023-04-26,Cancelado
29185,17982,2021-07-19,Pago
29186,4025,2024-08-02,Pago
29187,18117,2024-01-23,Pendente
29188,21750,2025-06-02,Cancelado
29189,941,2025-06-08,Cancelado
29190,18732,2023-11-08,Cancelado
29191,3336,2023-07-26,Pendente
29192,2335,2021-12-08,Cancelado
29193,15744,2022-04-18,Pago
29194,17408,2022-05-21,Pendente
29195,13282,2021-09-11,Pendente
29196,14129,2024-10-28,Cancelado
29197,17950,2023-07-13,Pendente
29198,23874,2024-02-20,Cancelado
29199,14858,2021-11-26,Pago
29200,16927,2024-10-13,Cancelado
29201,13507,2025-03-19,Pago
29202,14754,2023-05-17,Pendente
29203,22866,2024-04-20,Cancelado
29204,8546,2024-11-18,Pendente
29205,7387,2023-07-11,Pendente
29206,8623,2023-07-03,Cancelado
29207,10473,2024-03-03,Pendente
29208,17949,2023-04-03,Pago
29209,7521,2023-05-22,Pago
29210,23064,2024-02-24,Pago
29211,17482,2022-06-01,Pendente
29212,23905,2023-07-21,Cancelado
29213,16018,2025-05-09,Cancelado
29214,344,2024-12-26,Pago
29215,12642,2022-02-05,Cancelado
29216,3628,2021-09-03,Pago
29217,13982,2022-11-04,Pago
29218,6205,2023-09-09,Pendente
29219,19349,2024-07-12,Pendente
29220,10179,2023-11-28,Cancelado
29221,10123,2025-05-31,Cancelado
29222,887,2021-08-08,Pendente
29223,10843,2025-06-17,Cancelado
29224,1816,2022-12-26,Pago
29225,137,2022-02-16,Pago
29226,2497,2023-08-27,Cancelado
29227,422,2023-04-29,Cancelado
29228,1975,2023-05-07,Pendente
29229,9111,2021-09-11,Cancelado
29230,7420,2023-05-19,Pago
29231,15277,2024-02-24,Pendente
29232,18878,2024-02-29,Cancelado
29233,19702,2023-10-26,Pago
29234,2139,2023-04-09,Pendente
29235,19673,2021-10-06,Pago
29236,19608,2024-06-17,Pago
29237,11422,2025-01-24,Cancelado
29238,20784,2021-10-29,Cancelado
29239,115,2024-06-09,Cancelado
29240,8089,2023-07-17,Pago
29241,8824,2023-08-27,Pendente
29242,16912,2022-11-29,Pendente
29243,12939,2024-09-14,Pendente
29244,1415,2022-11-17,Pendente
29245,5025,2023-07-17,Pendente
29246,24889,2022-11-06,Pago
29247,2755,2021-08-28,Pendente
29248,22443,2024-08-14,Cancelado
29249,10135,2022-12-30,Pendente
29250,2869,2022-09-10,Pago
29251,14252,2022-10-06,Pendente
29252,10907,2022-07-09,Pago
29253,10882,2023-09-14,Pendente
29254,12744,2024-08-03,Pendente
29255,12460,2023-05-11,Pendente
29256,2790,2025-05-25,Pago
29257,4627,2023-11-21,Cancelado
29258,15385,2021-08-03,Pendente
29259,9826,2022-02-28,Pago
29260,23776,2023-09-21,Cancelado
29261,12241,2023-05-10,Pago
