cod_item,cod_pedido,cod_livro,quantidade,preco_unitario
47227,3813,21164,3,81.1
47228,29228,18309,4,162.26
47229,119,20085,1,99.56
47230,16555,25641,3,139.21
47231,25234,21548,5,169.28
47232,14566,12453,5,57.04
47233,5203,15831,5,148.77
47234,15197,732,1,27.45
47235,8978,25424,3,128.21
47236,4627,6793,3,75.18
47237,22237,18922,3,150.45
47238,14987,6368,2,69.09
47239,17397,1815,5,163.66
47240,15185,25732,1,29.57
47241,26038,28623,4,53.94
47242,16191,22281,5,142.45
47243,11387,4250,5,164.0
47244,2199,7929,5,89.08
47245,2247,872,2,49.66
47246,11960,19748,2,124.49
47247,4629,161,3,107.44
47248,777,10918,3,132.9
47249,13733,27682,3,123.54
47250,11897,14861,5,83.62
47251,9413,9018,2,38.23
47252,17926,23683,5,155.58
47253,765,28533,4,84.98
47254,11995,5155,3,66.21
47255,13262,25192,1,130.73
47256,27439,13440,1,141.47
47257,22725,23720,1,122.75
47258,11151,7237,3,95.44
47259,20842,5433,5,46.05
47260,3244,13360,2,124.96
47261,22523,29803,1,28.62
47262,6860,13193,4,62.7
47263,9313,2786,4,72.47
47264,29290,8192,5,39.11
47265,9092,23112,4,160.41
47266,8782,13894,4,87.98
47267,24820,16019,3,54.38
47268,28574,25588,5,86.35
47269,16365,1161,4,143.78
47270,21371,15428,3,96.04
47271,1688,23856,2,34.27
47272,18916,10501,2,154.69
47273,24101,22978,4,53.09
47274,1280,10296,5,153.29
47275,14189,28840,3,58.43
47276,198,17771,4,95.44
47277,20209,9963,4,45.73
47278,2552,22352,5,121.98
47279,15503,5349,1,130.41
47280,24100,3035,3,33.31
47281,26501,5230,3,164.72
47282,15654,2304,3,91.95
47283,8564,14199,4,150.36
47284,11335,6505,1,159.63
47285,5806,15855,3,133.53
47286,25780,14249,5,171.26
47287,11994,9452,3,40.95
47288,29845,12209,1,153.9
47289,805,14337,1,50.14
47290,19602,23966,1,132.07
47291,17928,19775,1,115.61
47292,13692,7624,2,73.42
47293,8273,19219,5,84.36
47294,10953,26148,1,71.7
47295,12175,3008,2,46.32
47296,14321,24225,3,35.85
47297,22456,1033,3,109.27
47298,8958,5883,2,165.45
47299,7582,19117,2,95.54
47300,18981,18614,2,164.36
47301,19069,14362,5,146.75
47302,7933,8521,2,81.69
47303,12520,27604,4,147.91
47304,16431,13889,3,166.09
47305,17914,14114,2,74.1
47306,26847,20435,2,27.12
47307,28571,26849,4,37.21
47308,7653,8290,3,96.58
47309,25407,6142,3,166.36
47310,21623,16901,4,170.07
47311,12808,7486,4,133.68
47312,11631,2554,1,81.96
47313,428,14094,3,143.08
47314,12867,25663,5,146.24
47315,21820,7017,4,110.19
47316,24268,19412,5,59.91
47317,25794,15619,4,42.1
47318,21302,8203,2,39.72
47319,17148,28437,1,138.9
47320,1133,20218,2,126.18
47321,5127,21216,3,36.74
47322,24991,27487,1,33.24
47323,29113,14345,1,132.38
47324,7937,15541,2,54.89
47325,28485,9295,3,115.41
47326,13152,4213,3,104.27
47327,24743,24251,5,40.38
47328,7922,2252,2,30.72
47329,1455,11853,5,109.47
47330,27642,1883,1,147.82
47331,20304,27679,3,152.41
47332,4746,18818,4,102.01
47333,24478,12983,3,55.37
47334,11608,22077,3,61.31
47335,3875,24938,4,32.65
47336,24362,8889,5,124.43
47337,4875,6060,5,161.76
47338,10490,27984,5,155.51
47339,11878,27965,2,89.26
47340,16972,29363,3,109.35
47341,25836,18907,1,174.92
47342,13955,25408,2,76.96
47343,2539,17160,5,67.93
47344,1050,14294,5,120.33
47345,22682,2574,2,146.04
47346,7954,14157,5,61.32
47347,27675,19198,1,129.59
47348,14169,26703,4,128.69
47349,17661,1638,5,74.4
47350,24028,25983,2,90.84
47351,9416,27319,3,103.8
47352,9124,1112,5,126.81
47353,18636,13281,2,30.94
47354,4131,13906,5,134.05
47355,5708,8334,3,80.24
47356,19594,13610,3,99.21
47357,26111,6590,3,138.41
47358,6124,1637,5,54.94
47359,16047,604,1,109.57
47360,4614,9576,2,159.17
47361,12245,11359,3,153.65
47362,21069,9660,1,132.13
47363,8252,17829,2,41.01
47364,478,27330,5,132.83
47365,10721,13409,4,124.25
47366,8115,14961,3,40.38
47367,14698,11491,1,162.4
47368,10133,27055,3,150.82
47369,8388,26935,2,34.53
47370,9293,22582,4,120.22
47371,12636,12102,1,176.99
47372,20489,12851,5,149.65
47373,5325,6653,2,26.41
47374,18002,2187,2,164.49
47375,23450,9761,1,178.33
47376,22106,17981,2,97.87
47377,25451,9665,3,140.66
47378,24085,27244,4,34.45
47379,11852,1570,2,156.32
47380,5488,16226,3,177.31
47381,23688,11777,5,154.91
47382,1187,6448,1,173.22
47383,11083,2169,2,32.78
47384,28092,18431,1,110.33
47385,29897,24514,3,169.47
47386,24949,7450,5,64.57
47387,4184,17996,2,131.46
47388,752,3011,2,100.96
47389,26139,28087,4,144.2
47390,27032,3852,5,30.19
47391,16109,24645,5,25.16
47392,4806,11436,2,40.46
47393,24710,25270,4,96.6
47394,6092,9390,3,116.45
47395,17729,816,4,96.53
47396,5704,27361,2,50.43
47397,7706,19608,4,74.0
47398,15679,20497,3,101.45
47399,3834,4540,4,53.94
47400,15862,14771,5,35.2
47401,16246,18378,1,157.66
47402,1111,10297,2,74.21
47403,27255,15935,3,145.49
47404,13689,18276,3,138.14
47405,19504,24818,2,168.99
47406,18134,3013,4,34.34
47407,29507,4191,2,62.63
47408,20573,3780,2,159.84
47409,29007,9907,5,175.55
47410,23804,3623,3,106.21
47411,19267,21681,1,115.78
47412,1292,27701,1,46.85
47413,2614,21395,5,174.65
47414,11936,12982,5,108.02
47415,9702,5360,2,69.17
47416,28634,25373,3,77.78
47417,22068,22737,4,93.44
47418,3699,16745,3,158.08
47419,26713,11454,5,149.37
47420,12788,11249,3,35.7
47421,22848,1862,4,160.79
47422,14022,8877,1,161.04
47423,4208,4316,2,88.41
47424,23010,5911,4,78.34
47425,8752,87,5,173.51
47426,9092,21122,1,160.72
47427,18361,26321,3,167.45
47428,19357,17732,1,143.26
47429,15130,28388,1,70.52
47430,6783,29865,5,71.36
47431,22545,17553,1,158.11
47432,4824,24161,1,132.85
47433,12195,23927,1,52.7
47434,3917,2014,5,135.74
47435,23954,21244,5,115.48
47436,6526,13171,3,93.63
47437,3694,22335,2,164.07
47438,21114,16458,1,48.0
47439,23933,5624,2,73.89
47440,3296,27741,1,44.61
47441,11583,10960,3,157.09
47442,12227,18694,4,88.73
47443,10787,13370,1,147.91
47444,9484,20611,4,117.47
47445,2805,9771,2,109.21
47446,18081,1663,5,31.22
47447,27632,24479,5,114.15
47448,7250,22063,3,100.42
47449,5066,10019,1,154.12
47450,14210,2446,4,63.75
47451,23234,9972,3,139.72
47452,5261,27486,4,132.98
47453,23511,21992,4,91.29
47454,20737,3178,1,65.42
47455,6603,13437,5,72.5
47456,20616,26573,2,130.6
47457,20323,29818,5,53.66
47458,2643,17429,4,53.2
47459,3413,1126,1,58.22
47460,6273,1327,4,120.94
47461,6327,6110,1,106.49
47462,19091,4080,5,103.28
47463,8934,1502,1,160.53
47464,5919,8273,2,128.87
47465,14905,6412,3,114.42
47466,8742,13881,5,27.96
47467,11667,23816,3,128.62
47468,18714,14351,2,81.86
47469,6449,18998,1,129.15
47470,9911,14842,2,118.42
47471,12047,21196,2,107.45
47472,28443,2336,3,124.23
47473,1624,8056,2,52.8
47474,5585,13382,3,139.46
47475,17640,20514,4,37.84
47476,22516,26108,3,118.84
47477,1991,9174,3,38.26
47478,9258,24366,5,122.21
47479,29502,15023,2,79.73
47480,21303,13628,2,79.93
47481,12022,22694,5,136.24
47482,22671,12327,5,137.89
47483,16069,1880,4,150.01
47484,6910,12216,3,90.52
47485,7476,920,1,141.18
47486,23529,8910,3,83.11
47487,4210,26117,3,98.46
47488,26657,27803,3,93.87
47489,7817,10731,5,65.65
47490,4758,27593,1,104.46
47491,7596,27137,1,141.38
47492,28810,6704,2,89.99
47493,23159,13617,5,78.32
47494,21867,16455,5,33.1
47495,8737,12128,2,63.15
47496,4517,5875,2,177.7
47497,24213,13745,3,135.71
47498,18721,25697,2,32.12
47499,29609,5427,3,141.86
47500,2867,14182,2,33.68
47501,25329,22732,5,128.08
47502,27190,17697,3,107.92
47503,29995,28742,2,149.34
47504,8941,23443,4,166.18
47505,6724,23828,2,70.63
47506,4432,280,4,150.16
47507,5179,15757,5,64.57
47508,1655,21450,4,85.02
47509,11035,27255,3,145.21
47510,923,9614,4,96.77
47511,25996,18032,1,33.12
47512,21083,16768,1,130.58
47513,28394,24212,4,81.67
47514,17728,16058,4,57.23
47515,29588,13890,2,101.41
47516,18863,19282,2,149.52
47517,6880,15456,3,52.56
47518,1871,4392,5,164.13
47519,23133,25372,2,159.72
47520,17889,8191,2,160.08
47521,3102,13193,1,110.75
47522,23429,25475,4,43.15
47523,10639,28799,5,87.41
47524,4900,20830,5,37.21
47525,337,14766,4,95.49
47526,28528,24836,2,32.22
47527,29300,15692,3,70.74
47528,27176,23237,5,76.17
47529,13198,13217,3,89.03
47530,27077,7439,4,88.5
47531,19705,4587,3,68.27
47532,26996,18401,5,56.09
47533,23485,21794,4,118.1
47534,25056,14236,3,96.51
47535,13482,23294,4,151.85
47536,21397,2310,3,162.34
47537,15661,7762,5,88.26
47538,29014,10372,2,176.29
47539,22413,1124,4,179.39
47540,16970,4422,4,158.8
47541,17601,12741,5,129.62
47542,794,111,1,155.01
47543,21440,15978,5,137.83
47544,5647,21668,5,49.82
47545,13046,28932,2,90.1
47546,2310,12231,2,86.76
47547,14707,17675,2,71.66
47548,21510,3383,2,53.75
47549,7910,6175,3,164.22
47550,1278,20782,5,123.76
47551,8162,14489,4,170.5
47552,13835,26933,4,94.09
47553,7842,27133,1,54.21
47554,23683,9088,5,178.82
47555,13647,18439,4,121.77
47556,20275,20694,5,177.87
47557,3936,3849,2,103.36
47558,18530,7776,2,101.99
47559,19192,15898,3,26.7
47560,29505,11733,3,74.33
47561,9438,14119,1,51.07
47562,11335,12706,4,136.62
47563,25263,13587,1,94.62
47564,1283,3628,1,56.32
47565,19282,3188,3,133.96
47566,1569,20907,1,169.06
47567,25921,25275,4,162.39
47568,12206,15881,2,164.58
47569,5961,8871,1,167.65
47570,4648,23862,3,138.88
47571,13998,22802,1,157.54
47572,3864,6703,3,98.52
47573,22328,3633,2,73.54
47574,8788,12709,4,78.04
47575,12388,7000,1,45.16
47576,28330,6851,1,117.52
47577,18075,17262,5,49.6
47578,4806,21085,3,26.84
47579,11103,2871,2,100.53
47580,26778,3880,1,135.76
47581,15271,1377,1,147.81
47582,10201,25864,4,35.03
47583,24074,4185,4,58.35
47584,16038,847,5,50.07
47585,2855,28021,3,165.89
47586,10744,29003,5,110.93
47587,28190,26270,3,172.01
47588,20886,13725,2,58.56
47589,768,8614,4,53.16
47590,9258,3159,5,99.5
47591,5506,9317,2,179.13
47592,5692,23062,2,160.11
47593,10490,4149,3,104.47
47594,18694,24858,3,92.13
47595,3731,12517,5,168.19
47596,11736,9474,2,108.78
47597,20485,26478,4,76.43
47598,17187,10292,5,51.13
47599,23550,24335,5,123.51
47600,5393,29255,5,84.46
47601,19116,27786,3,103.22
47602,9786,28946,4,64.49
47603,16500,8669,4,120.91
47604,1741,28913,5,162.01
47605,1154,9303,3,35.39
47606,20014,3434,1,142.7
47607,7682,26231,5,57.64
47608,4934,1361,1,134.15
47609,27981,14115,2,91.64
47610,16337,22532,4,63.07
47611,11450,3145,3,108.49
47612,9941,24148,4,143.11
47613,4594,3881,5,177.0
47614,1246,2171,4,162.58
47615,7978,5763,3,118.12
47616,9750,14317,3,163.46
47617,21426,9565,1,53.96
47618,18434,27142,3,177.74
47619,11414,3403,1,146.35
47620,8894,10535,1,71.52
47621,12805,14384,5,144.63
47622,18143,23240,5,162.81
47623,12594,13465,1,31.35
47624,28351,14109,2,34.03
47625,29199,7260,2,169.29
47626,28859,29601,3,55.85
47627,14523,19680,1,82.32
47628,16572,24566,2,110.42
47629,6144,3989,4,52.74
47630,17048,18971,5,64.8
47631,4035,8294,4,79.3
47632,2871,10944,4,174.48
47633,10015,12627,2,43.77
47634,7785,1911,2,117.03
47635,17491,27959,3,172.97
47636,20979,19442,4,80.55
47637,10830,22974,3,79.19
47638,14486,20553,3,84.37
47639,12406,8470,5,149.92
47640,16797,3475,5,63.03
47641,8496,13487,4,124.28
47642,12152,17649,4,53.91
47643,12121,28327,2,35.14
47644,16567,26997,5,153.6
47645,20593,21577,2,131.89
47646,12316,17701,2,131.18
47647,28438,7076,4,130.06
47648,14856,11347,1,58.96
47649,27153,6075,4,96.44
47650,10104,16561,4,140.19
47651,27367,27051,5,65.16
47652,5165,15890,1,27.96
47653,27811,13379,4,35.77
47654,19326,17985,2,129.35
47655,26551,13271,2,39.11
47656,7369,8231,2,112.92
47657,26718,8577,2,143.01
47658,6473,16808,1,67.87
47659,14925,19546,5,95.23
47660,11652,19282,5,179.03
47661,23516,24745,4,44.1
47662,13228,13123,1,100.18
47663,8872,1207,3,141.68
47664,6031,25430,5,85.54
47665,19525,15890,5,30.83
47666,27381,11153,3,38.74
47667,24487,20791,4,46.43
47668,26811,22376,1,43.94
47669,27933,27012,5,55.13
47670,28306,17235,2,84.59
47671,20621,13494,3,90.0
47672,7543,20168,4,97.79
47673,27515,20971,3,115.02
47674,25973,6203,3,166.65
47675,27737,27845,4,40.06
47676,25874,26108,1,137.18
47677,22660,21810,3,151.35
47678,23292,18764,1,103.53
47679,11542,18574,3,62.95
47680,21060,17930,2,157.38
47681,23981,18156,1,36.52
47682,24854,20996,1,40.17
47683,25689,2722,4,133.02
47684,25849,24701,5,83.84
47685,7962,1206,5,69.51
47686,24742,29173,3,141.42
47687,20646,28473,5,163.45
47688,13810,11778,1,43.35
47689,2662,6705,4,147.81
47690,5237,24441,2,176.04
47691,24862,18805,5,109.24
47692,25373,19755,4,163.7
47693,23880,1037,3,147.55
47694,15452,14279,5,177.3
47695,8769,14920,1,86.09
47696,29823,7672,5,173.78
47697,2757,4668,1,42.11
47698,10200,27764,2,70.94
47699,25870,27091,2,28.31
47700,25406,25470,5,163.09
47701,11845,12800,5,134.35
47702,8404,1742,2,40.18
47703,22208,26511,1,111.05
47704,2688,1381,3,145.11
47705,15863,27681,3,123.23
47706,25370,15092,3,29.84
47707,5797,9991,5,52.3
47708,22093,6442,3,140.71
47709,7240,18091,5,29.17
47710,20247,3220,2,29.68
47711,24742,2116,1,68.4
47712,9080,22542,2,117.3
47713,23936,1864,2,82.7
47714,2460,21156,5,135.29
47715,5254,26149,4,82.57
47716,1232,25202,3,156.84
47717,21956,3392,2,128.97
47718,25211,23793,1,81.87
47719,846,1987,5,90.82
47720,22168,26052,2,54.15
47721,18037,18210,5,79.79
47722,3795,5484,5,34.39
47723,4899,20792,1,147.46
47724,14576,17178,1,76.11
47725,20518,18536,3,66.58
47726,470,10115,2,166.08
47727,26102,25785,5,131.02
47728,16126,13708,5,139.36
47729,4933,9370,5,146.4
47730,13152,22283,2,37.61
47731,18474,27472,4,56.53
47732,17788,2691,5,84.88
47733,11116,15018,1,112.55
47734,13096,15853,2,105.43
47735,2029,19021,2,164.51
47736,23441,15885,3,78.6
47737,20712,4150,5,129.42
47738,21513,24638,4,94.04
47739,7888,7017,4,178.5
47740,26383,25266,1,142.43
47741,27758,3670,1,35.77
47742,17787,22418,2,151.47
47743,22260,24271,4,116.98
47744,16658,477,4,144.34
47745,27575,26060,4,169.3
47746,6061,16485,5,117.3
47747,23954,21582,2,48.95
47748,26654,19679,2,157.99
47749,1445,14554,1,93.71
47750,29043,5408,3,92.91
47751,7693,27657,4,176.51
47752,25831,21209,2,149.19
47753,16239,10944,1,130.41
47754,27796,21949,4,127.99
47755,2826,22862,3,151.53
47756,21477,27303,1,151.8
47757,244,20054,5,78.28
47758,6785,19332,1,82.38
47759,23543,11860,5,163.4
47760,18862,15450,2,72.88
47761,17690,18402,4,170.52
47762,21483,8908,1,122.12
47763,13674,28745,2,45.62
47764,20460,27974,5,86.96
47765,9491,12307,1,151.27
47766,22240,17466,3,93.43
47767,5570,20283,2,120.34
47768,5647,16236,3,154.26
47769,9715,19147,3,153.23
47770,22712,8827,4,53.98
47771,26421,9559,1,40.84
47772,19864,2934,5,41.26
47773,4654,12591,4,42.98
47774,12551,15748,3,109.76
47775,5635,21483,3,78.28
47776,28160,7593,3,46.27
47777,16717,5491,5,165.67
47778,22950,17877,4,143.47
47779,9193,14733,3,78.67
47780,15772,23006,5,104.46
47781,15272,2631,1,64.75
47782,6829,24401,1,118.88
47783,20708,12707,3,134.43
47784,12272,29004,5,132.7
47785,9041,4365,5,92.96
47786,5391,27031,5,27.8
47787,17979,24452,1,172.99
47788,13175,22479,5,71.93
47789,9311,29529,5,91.29
47790,10589,3247,5,84.49
47791,23276,5944,1,109.46
47792,7195,12070,1,84.31
47793,3488,12466,1,151.58
47794,26644,4930,1,70.88
47795,25041,18689,3,42.84
47796,29026,9550,2,70.26
47797,27743,17428,2,66.0
47798,23985,26451,2,90.89
47799,20113,13819,4,78.59
47800,9076,23361,2,98.14
47801,27045,37,2,72.18
47802,26730,6070,5,169.52
47803,20400,18149,2,28.65
47804,10163,21349,4,170.49
47805,12940,21855,3,68.72
47806,9830,27975,3,113.65
47807,16968,14108,3,161.48
47808,15194,2090,3,166.37
47809,15623,17311,4,67.96
47810,3642,16020,1,89.13
47811,26749,28536,4,85.63
47812,15055,16592,2,176.76
47813,3907,14609,4,87.28
47814,4659,2560,3,47.2
47815,15951,28382,3,125.02
47816,3846,15381,5,69.6
47817,14399,24095,3,162.07
47818,29371,13964,1,133.09
47819,20926,14405,4,162.45
47820,11339,19891,1,122.11
47821,6722,11667,1,133.59
47822,22938,218,4,109.23
47823,22096,23612,1,29.88
47824,22450,12481,5,157.95
47825,8264,11179,2,58.78
47826,190,22169,5,46.32
47827,18118,18604,3,83.92
47828,3566,6097,1,34.28
47829,21671,25813,2,148.43
47830,8163,6339,3,91.19
47831,10245,19889,3,135.45
47832,4543,26452,4,140.86
47833,9132,25041,1,81.47
47834,5043,6925,5,137.1
47835,24816,1015,3,25.76
47836,28280,7101,5,153.06
47837,10901,13159,3,96.93
47838,24559,4317,4,173.89
47839,11652,13621,1,176.67
47840,13524,7144,4,44.5
47841,12080,29793,4,97.22
47842,16956,9172,3,159.25
47843,26893,21718,1,162.85
47844,28039,9939,5,120.99
47845,3432,7433,4,45.76
47846,13685,28820,1,62.5
47847,1495,4959,5,91.89
47848,24517,18081,1,115.8
47849,269,13162,4,86.19
47850,18443,6571,1,72.14
47851,19673,755,2,56.88
47852,18847,26656,5,41.57
47853,11228,16727,5,29.7
47854,13820,12919,4,162.81
47855,10776,29614,4,42.31
47856,16122,7330,3,111.2
47857,25573,16741,4,173.64
47858,6662,1611,5,98.8
47859,10428,25417,4,110.41
47860,22533,26749,3,133.01
47861,6216,2084,2,116.27
47862,18667,25082,2,35.65
47863,22396,25202,5,120.05
47864,25454,28078,1,27.12
47865,18415,25163,2,29.18
47866,19219,28544,5,60.08
47867,27698,8872,3,90.05
47868,9053,7496,4,76.23
47869,25281,12726,1,162.39
47870,7748,25962,3,89.85
47871,26813,2577,5,157.31
47872,26288,6518,1,86.15
47873,25014,8540,3,62.47
47874,8914,23665,2,104.67
47875,1206,4297,3,36.49
47876,12035,14178,4,68.7
47877,24239,2732,1,110.95
47878,17436,4274,5,151.68
47879,25643,28788,5,152.28
47880,2409,13867,1,97.24
47881,20005,15364,1,103.16
47882,15812,1275,4,93.96
47883,25628,224,2,101.31
47884,16909,16857,4,120.41
47885,15988,17391,4,77.9
47886,12534,13488,2,89.96
47887,15057,25269,4,158.49
47888,27113,16246,5,44.11
47889,9822,10953,5,145.47
47890,8116,23913,4,83.98
47891,1485,1992,5,80.94
47892,27369,1364,2,109.79
47893,25483,247,2,59.24
47894,7740,4885,2,156.52
47895,17537,29269,5,127.68
47896,2877,10770,4,96.84
47897,477,21661,5,127.1
47898,13221,26727,2,153.19
47899,7803,14722,1,172.68
47900,25885,11658,5,130.4
47901,15392,6942,2,78.57
47902,11629,9453,2,124.61
47903,16376,27608,4,119.73
47904,11855,23747,5,151.42
47905,6033,2900,3,70.86
47906,10388,11466,4,144.81
47907,20645,17599,1,133.06
47908,28136,19666,2,44.93
47909,25675,2437,1,35.0
47910,4143,10980,3,66.52
47911,25054,24681,1,116.28
47912,8562,16232,4,49.1
47913,8922,6429,2,72.55
47914,20753,15331,2,174.36
47915,29942,17948,1,29.3
47916,14050,17272,5,133.63
47917,26878,22383,4,89.6
47918,14556,21255,4,95.93
47919,15080,14411,1,176.88
47920,2734,1402,3,28.86
47921,19059,21356,2,93.34
47922,5788,17582,5,116.38
47923,15889,29633,2,123.88
47924,19818,15761,2,169.64
47925,16018,7675,4,39.25
47926,28807,14786,5,94.9
47927,16862,11020,3,71.06
47928,24638,24841,4,112.64
47929,12104,21435,2,105.47
47930,4219,27333,1,121.78
47931,14083,28353,3,48.45
47932,20884,9350,4,44.46
47933,10867,26312,4,173.19
47934,24480,19551,5,171.84
47935,92,18044,2,34.61
47936,10565,26459,2,90.25
47937,15811,17474,4,126.61
47938,14263,6204,3,163.06
47939,26132,20448,1,36.51
47940,8431,29227,2,124.76
47941,21267,24369,2,143.74
47942,22845,15775,2,106.97
47943,2615,17555,2,96.52
47944,13710,16032,5,26.09
47945,24781,15370,3,39.74
47946,4058,20145,5,145.82
47947,29940,13634,4,48.01
47948,22422,16886,4,38.59
47949,13310,8035,2,107.76
47950,15156,17202,3,70.61
47951,17171,28688,5,114.53
47952,10256,16628,4,153.79
47953,7884,15498,1,65.41
47954,14345,15762,5,179.75
47955,24794,17265,1,45.23
47956,14222,28925,2,68.39
47957,3220,13236,4,31.7
47958,20765,1118,1,92.71
47959,27429,16597,3,157.08
47960,14442,18988,3,117.43
47961,19434,24232,3,129.36
47962,23845,11665,2,177.58
47963,9969,3967,1,33.72
47964,6179,25751,2,145.02
47965,16546,25888,2,79.33
47966,9220,15276,3,46.88
47967,29061,15853,1,68.67
47968,24457,13622,5,135.96
47969,20474,10320,5,66.36
47970,25461,14731,4,93.21
47971,18070,24395,1,37.98
47972,6777,16826,3,132.99
47973,20234,9014,5,62.09
47974,5177,25629,5,138.58
47975,18098,26930,3,161.56
47976,6343,23894,4,62.43
47977,4975,12978,1,173.37
47978,1589,20015,1,111.96
47979,22454,3807,3,85.14
47980,8787,4377,5,146.02
47981,14675,1596,4,111.26
47982,22517,10845,4,135.57
47983,17906,21807,4,147.66
47984,17799,14874,5,138.74
47985,22393,9604,2,80.54
47986,20224,24715,2,78.39
47987,12915,8313,5,82.09
47988,7258,17748,2,82.0
47989,24480,26020,3,62.92
47990,3581,6098,1,39.5
47991,5054,12390,3,153.47
47992,29477,6702,3,28.8
47993,961,2811,5,113.06
47994,261,693,5,57.69
47995,16897,27678,1,119.19
47996,20919,25125,1,89.06
47997,18998,20298,1,85.7
47998,3835,2005,4,109.39
47999,10544,23230,1,95.91
48000,4196,13757,4,107.74
48001,14162,23506,4,137.6
48002,5949,17316,4,64.17
48003,1864,6777,3,150.77
48004,9925,8146,4,114.43
48005,23825,3436,3,172.7
48006,29829,26198,1,125.41
48007,4835,12400,5,178.4
48008,5578,27450,5,126.26
48009,16388,27615,2,100.84
48010,11978,1910,3,64.91
48011,25153,13188,1,159.98
48012,5625,5577,5,95.18
48013,3359,22060,4,66.39
48014,20786,192,1,121.68
48015,14007,11352,2,160.02
48016,29456,7529,5,165.79
48017,4098,21070,3,39.51
48018,22467,1014,3,149.39
48019,25470,13628,2,159.84
48020,19117,12392,1,98.41
48021,4371,11696,2,57.82
48022,29897,9146,3,139.0
48023,20956,19999,2,157.97
48024,18104,7281,3,122.79
48025,6830,17140,5,163.26
48026,4770,8845,5,134.24
48027,22298,4139,1,88.65
48028,3269,3731,3,87.83
48029,6766,3720,1,167.12
48030,10873,22828,1,145.53
48031,13892,26794,3,104.56
48032,27000,21744,3,75.09
48033,11091,20660,3,164.09
48034,3972,23927,3,139.94
48035,8328,23769,4,149.77
48036,26039,13916,4,79.25
48037,8816,10299,5,157.88
48038,28031,26393,4,54.19
48039,7216,9047,4,39.67
48040,29939,578,4,120.96
48041,15115,29858,3,75.08
48042,19854,29473,3,176.3
48043,23976,6519,4,28.0
48044,19824,16030,2,61.17
