cod_livro,titulo,cod_autor,cod_editora,cod_categoria,ano_publicacao,preco
28133,O poder de evoluir antes de tudo,1407,456,24,2006,67.12
28134,O poder de concretizar seus projetos com toda a tranquilidade,2890,696,11,2016,140.28
28135,A vantagem de realizar seus sonhos mais facilmente,1997,377,15,1997,144.71
28136,A simplicidade de concretizar seus projetos antes de tudo,3446,86,78,2021,119.59
28137,A certeza de concretizar seus projetos naturalmente,4836,935,76,2023,90.15
28138,A liberdade de realizar seus sonhos com força total,482,242,91,2023,90.96
28139,A vantagem de concretizar seus projetos em estado puro,559,823,58,1996,79.29
28140,A vantagem de inovar com toda a tranquilidade,3720,956,59,2005,42.39
28141,O poder de evoluir de maneira eficaz,1807,132,100,2007,81.26
28142,O conforto de realizar seus sonhos de maneira eficaz,3257,517,15,1992,161.36
28143,A segurança de avançar com força total,2553,202,100,2018,96.15
28144,O conforto de inovar em estado puro,4228,830,89,2007,43.43
28145,A arte de ganhar de maneira eficaz,2385,551,49,2016,167.87
28146,A segurança de atingir seus objetivos antes de tudo,2360,905,22,1995,88.07
28147,A segurança de ganhar mais rapidamente,4989,501,16,2019,27.11
28148,A arte de realizar seus sonhos com toda a tranquilidade,2264,560,56,2012,62.94
28149,A vantagem de ganhar simplesmente,450,729,56,2003,141.34
28150,O prazer de realizar seus sonhos com força total,4442,521,35,2020,118.27
28151,O conforto de inovar naturalmente,3978,700,70,1993,179.11
28152,A simplicidade de evoluir com toda a tranquilidade,2912,665,91,2004,51.23
28153,O direito de avançar antes de tudo,148,935,70,2000,91.92
28154,A arte de conseguir direto da fonte,4872,372,18,1991,119.76
28155,O direito de inovar mais facilmente,45,529,46,2013,84.98
28156,A possibilidade de avançar sem preocupação,2216,1000,44,2018,130.64
28157,A segurança de ganhar sem preocupação,2551,223,45,2007,159.78
28158,A arte de concretizar seus projetos naturalmente,3616,770,99,2017,104.29
28159,O conforto de conseguir com toda a tranquilidade,132,219,14,1993,119.79
28160,A certeza de mudar em estado puro,362,596,8,2009,37.75
28161,O direito de conseguir mais facilmente,2927,410,5,2016,37.86
28162,A segurança de concretizar seus projetos mais rapidamente,4984,183,76,1995,111.1
28163,O conforto de inovar mais rapidamente,886,527,60,2000,145.73
28164,A vantagem de inovar direto da fonte,1442,97,75,2018,102.31
28165,O prazer de realizar seus sonhos direto da fonte,394,838,90,2001,40.38
28166,O poder de avançar direto da fonte,3314,187,29,1992,145.63
28167,O poder de mudar simplesmente,2266,591,15,2019,139.93
28168,A arte de conseguir de maneira eficaz,4516,13,20,2019,162.33
28169,O direito de ganhar sem preocupação,2808,474,94,2023,77.84
28170,A segurança de ganhar de maneira eficaz,2635,494,79,1991,168.74
28171,A certeza de concretizar seus projetos em estado puro,4161,668,8,1994,123.26
28172,A possibilidade de inovar naturalmente,1743,335,24,1995,54.99
28173,A vantagem de mudar com toda a tranquilidade,1367,781,1,2006,50.63
28174,O conforto de ganhar direto da fonte,1061,98,43,2017,53.88
28175,O conforto de concretizar seus projetos direto da fonte,2566,642,24,1994,169.07
28176,O prazer de evoluir antes de tudo,4305,456,92,2006,151.5
28177,O conforto de evoluir antes de tudo,1115,896,91,2014,169.78
28178,A vantagem de conseguir com toda a tranquilidade,4534,107,72,2009,48.2
28179,O direito de evoluir sem preocupação,3056,323,75,2009,81.91
28180,A arte de realizar seus sonhos simplesmente,1683,590,25,1995,144.08
28181,O direito de mudar naturalmente,3416,299,49,1999,25.9
28182,O poder de conseguir sem preocupação,955,575,15,2005,89.15
28183,A possibilidade de ganhar com confiança,927,173,43,2012,97.92
28184,A segurança de inovar com toda a tranquilidade,4361,244,24,2016,30.2
28185,A vantagem de avançar antes de tudo,3019,769,39,2014,44.26
28186,O prazer de inovar com confiança,4619,448,26,2004,116.59
28187,A vantagem de evoluir com confiança,406,119,2,2013,26.6
28188,A vantagem de conseguir com toda a tranquilidade,4555,596,81,2016,155.01
28189,A possibilidade de avançar mais facilmente,819,513,13,2024,112.41
28190,O direito de evoluir sem preocupação,187,499,84,2019,42.31
28191,O conforto de concretizar seus projetos mais facilmente,1329,571,21,2021,47.95
28192,A certeza de evoluir em estado puro,450,777,82,2001,104.57
28193,O conforto de evoluir em estado puro,3597,165,76,1993,97.18
28194,A certeza de avançar de maneira eficaz,3818,562,87,1994,156.55
28195,A liberdade de concretizar seus projetos mais rapidamente,2454,512,95,1995,86.43
28196,O prazer de realizar seus sonhos direto da fonte,2819,47,37,2024,81.08
28197,O prazer de avançar com confiança,445,852,90,2016,54.86
28198,A possibilidade de avançar mais facilmente,898,232,94,2014,97.63
28199,A possibilidade de concretizar seus projetos naturalmente,2457,252,67,2011,106.97
28200,A arte de conseguir mais facilmente,513,242,29,2003,129.99
28201,O prazer de mudar simplesmente,1136,388,34,2011,116.54
28202,A liberdade de atingir seus objetivos sem preocupação,2417,553,19,1994,77.79
28203,A segurança de realizar seus sonhos mais rapidamente,3023,417,69,1991,58.04
28204,A liberdade de atingir seus objetivos de maneira eficaz,2745,815,93,2000,125.41
28205,A arte de avançar naturalmente,3091,629,13,2000,106.54
28206,O prazer de evoluir mais rapidamente,4488,302,91,2021,56.59
28207,A simplicidade de inovar simplesmente,4531,639,10,2006,41.61
28208,O prazer de mudar sem preocupação,3158,346,35,2011,94.61
28209,A segurança de concretizar seus projetos de maneira eficaz,1351,193,7,2001,92.15
28210,A segurança de evoluir mais facilmente,1142,295,11,1997,138.6
28211,O prazer de ganhar sem preocupação,1171,4,15,2017,89.08
28212,O direito de inovar simplesmente,3605,729,69,2010,117.45
28213,A segurança de ganhar antes de tudo,3214,147,65,2022,26.15
28214,A vantagem de ganhar simplesmente,4175,991,13,1990,70.57
28215,O prazer de inovar de maneira eficaz,4936,364,91,2003,136.06
28216,O poder de ganhar com força total,3155,136,58,2023,101.28
28217,A liberdade de realizar seus sonhos simplesmente,26,141,83,1997,59.34
28218,O direito de conseguir antes de tudo,1668,985,3,2024,53.65
28219,O prazer de atingir seus objetivos com confiança,3313,750,63,2003,99.01
28220,O poder de concretizar seus projetos em estado puro,4271,287,61,2004,178.51
28221,A arte de ganhar mais rapidamente,3887,585,63,2005,86.88
28222,A arte de concretizar seus projetos simplesmente,4878,787,76,2009,30.98
28223,A arte de inovar direto da fonte,610,831,15,2002,172.7
28224,A arte de ganhar naturalmente,2515,946,68,2020,63.1
28225,A segurança de concretizar seus projetos de maneira eficaz,3337,801,21,2023,63.06
28226,O poder de realizar seus sonhos naturalmente,626,657,86,2018,161.43
28227,A segurança de realizar seus sonhos simplesmente,4060,374,42,1990,52.91
28228,A liberdade de concretizar seus projetos naturalmente,2201,309,38,2017,161.39
28229,O conforto de inovar naturalmente,2885,956,37,1993,168.24
28230,O prazer de inovar antes de tudo,3098,35,1,1993,103.01
28231,A arte de ganhar com toda a tranquilidade,1863,374,46,2003,61.35
28232,A arte de evoluir simplesmente,4083,214,43,2019,58.03
28233,O conforto de inovar em estado puro,1927,979,36,2014,77.09
28234,A liberdade de concretizar seus projetos naturalmente,1984,140,38,1999,111.03
28235,A possibilidade de conseguir simplesmente,3837,488,100,2011,60.13
28236,O prazer de inovar sem preocupação,4222,212,77,2020,77.22
28237,O direito de conseguir antes de tudo,3188,935,73,2003,60.85
28238,O direito de concretizar seus projetos de maneira eficaz,2806,841,45,1995,82.21
28239,A liberdade de ganhar sem preocupação,835,64,6,1999,75.71
28240,O prazer de realizar seus sonhos simplesmente,3106,647,18,1999,76.71
28241,A certeza de conseguir de maneira eficaz,3026,753,35,2004,113.53
28242,O conforto de avançar direto da fonte,1868,156,29,2001,40.91
28243,A arte de inovar mais facilmente,3417,997,40,2020,156.66
28244,A arte de concretizar seus projetos mais facilmente,3102,91,66,1997,159.7
28245,A segurança de atingir seus objetivos mais facilmente,2869,98,44,2019,140.23
28246,O direito de realizar seus sonhos naturalmente,350,618,64,2017,122.84
28247,O prazer de inovar de maneira eficaz,3789,467,92,2017,138.55
28248,O prazer de mudar mais rapidamente,1342,381,81,1999,82.83
28249,A possibilidade de concretizar seus projetos mais facilmente,236,559,48,1990,165.13
28250,O poder de concretizar seus projetos em estado puro,3535,291,90,2014,54.88
28251,A possibilidade de conseguir com força total,1373,177,44,2018,42.14
28252,O direito de evoluir mais rapidamente,3115,984,24,2014,148.12
28253,O poder de realizar seus sonhos simplesmente,4515,489,65,1992,97.66
28254,O prazer de atingir seus objetivos mais rapidamente,1725,668,39,1993,70.1
28255,O direito de inovar antes de tudo,3699,847,73,1995,157.35
28256,A possibilidade de realizar seus sonhos antes de tudo,1905,799,60,2014,26.14
28257,A segurança de avançar antes de tudo,1692,596,86,2008,49.54
28258,O direito de realizar seus sonhos de maneira eficaz,456,986,62,2014,74.38
28259,A possibilidade de avançar sem preocupação,4540,64,51,1997,61.9
28260,A simplicidade de realizar seus sonhos com toda a tranquilidade,4219,162,19,2018,78.23
28261,A certeza de realizar seus sonhos em estado puro,2353,801,46,1998,80.93
28262,A arte de mudar com toda a tranquilidade,3497,376,99,2000,45.79
28263,A possibilidade de concretizar seus projetos com toda a tranquilidade,386,336,16,1994,58.84
28264,A simplicidade de inovar com força total,2635,220,11,2008,83.5
28265,A segurança de concretizar seus projetos direto da fonte,3691,922,97,2003,173.61
28266,A segurança de inovar em estado puro,2424,219,79,1997,168.45
28267,O conforto de avançar com confiança,3717,897,75,2021,71.54
28268,O poder de realizar seus sonhos sem preocupação,3377,433,90,2009,27.83
28269,A possibilidade de mudar antes de tudo,4586,603,72,2023,83.93
28270,A possibilidade de realizar seus sonhos com toda a tranquilidade,3008,619,50,2016,167.16
28271,A arte de concretizar seus projetos em estado puro,2901,704,9,2001,126.98
28272,A simplicidade de ganhar de maneira eficaz,4225,466,52,2000,68.13
28273,O poder de avançar com força total,2332,94,27,2000,32.41
28274,A vantagem de mudar com confiança,2621,10,81,2003,142.66
28275,A vantagem de inovar de maneira eficaz,1984,738,65,1997,127.86
28276,A vantagem de concretizar seus projetos naturalmente,1854,60,14,2003,148.72
28277,O conforto de atingir seus objetivos naturalmente,2702,576,44,1996,175.73
28278,A segurança de ganhar direto da fonte,520,804,95,2006,38.85
28279,A arte de mudar mais rapidamente,2270,102,85,1996,77.61
28280,O poder de avançar de maneira eficaz,2112,378,73,2004,38.72
28281,O conforto de concretizar seus projetos em estado puro,4757,552,32,2000,74.86
28282,A arte de concretizar seus projetos antes de tudo,2900,72,99,2000,76.87
28283,A arte de realizar seus sonhos antes de tudo,2077,333,36,1990,83.42
28284,A arte de ganhar direto da fonte,3504,521,49,2020,117.74
28285,O prazer de inovar sem preocupação,2787,67,12,1997,139.71
28286,A vantagem de mudar em estado puro,4692,63,50,2000,27.08
28287,A arte de mudar sem preocupação,4787,793,87,1994,148.19
28288,A arte de ganhar com força total,3162,556,90,2019,130.0
28289,A segurança de conseguir em estado puro,1630,383,24,1992,96.13
28290,O poder de avançar com confiança,1884,523,93,2004,77.14
28291,A arte de realizar seus sonhos simplesmente,1520,953,84,2016,63.2
28292,A possibilidade de conseguir direto da fonte,482,556,50,2023,37.71
28293,A simplicidade de atingir seus objetivos antes de tudo,797,709,92,2018,139.01
28294,A certeza de conseguir em estado puro,3175,215,74,1998,178.45
28295,A segurança de evoluir direto da fonte,3885,915,50,1991,52.41
28296,O prazer de ganhar naturalmente,694,960,78,1991,72.95
28297,O poder de conseguir de maneira eficaz,1531,137,42,2007,89.15
28298,O conforto de realizar seus sonhos naturalmente,2286,289,4,2017,37.73
28299,A possibilidade de concretizar seus projetos direto da fonte,3822,216,83,2001,96.8
28300,O direito de concretizar seus projetos mais rapidamente,3639,139,39,2007,77.54
28301,A vantagem de mudar de maneira eficaz,2174,248,69,1990,33.76
28302,A simplicidade de avançar direto da fonte,3842,371,39,2015,61.87
28303,A segurança de conseguir simplesmente,2151,804,96,2012,131.56
28304,O prazer de evoluir mais facilmente,237,150,7,2024,160.58
28305,O direito de evoluir antes de tudo,1376,685,58,2021,40.19
28306,A certeza de concretizar seus projetos de maneira eficaz,53,691,96,2009,111.67
28307,O poder de realizar seus sonhos mais rapidamente,4901,844,30,2014,110.13
28308,A liberdade de atingir seus objetivos em estado puro,4666,558,81,1995,76.6
28309,A vantagem de mudar com força total,2196,699,66,2011,120.69
28310,A vantagem de avançar antes de tudo,1193,487,46,2014,173.37
28311,A certeza de ganhar mais facilmente,2514,192,49,2015,138.13
28312,O poder de concretizar seus projetos simplesmente,1909,296,88,2018,34.65
28313,O prazer de conseguir de maneira eficaz,194,820,42,2020,156.69
28314,O prazer de evoluir em estado puro,1032,949,21,1991,88.11
28315,O direito de concretizar seus projetos simplesmente,3396,880,67,1994,174.36
28316,A segurança de conseguir com força total,4147,614,100,1994,38.97
28317,O prazer de concretizar seus projetos com força total,4123,551,57,2008,109.22
28318,A simplicidade de atingir seus objetivos naturalmente,6,355,60,2015,59.66
28319,A possibilidade de avançar com força total,119,717,59,2009,145.96
28320,O conforto de ganhar mais facilmente,3811,859,30,1998,122.32
28321,A possibilidade de ganhar sem preocupação,3669,473,50,2002,96.97
28322,O conforto de atingir seus objetivos mais facilmente,1053,225,64,2011,87.12
28323,A possibilidade de evoluir em estado puro,2166,351,75,2022,126.53
28324,A arte de avançar com toda a tranquilidade,673,325,28,2017,52.3
28325,A segurança de inovar mais facilmente,1165,129,5,2004,92.7
28326,O direito de conseguir simplesmente,558,133,66,2018,91.85
28327,O prazer de avançar direto da fonte,3377,592,29,2023,78.19
28328,A arte de concretizar seus projetos com confiança,582,728,44,1995,80.78
28329,A segurança de inovar naturalmente,998,338,17,2019,29.9
28330,O conforto de evoluir com força total,4323,809,94,2002,42.13
28331,A segurança de ganhar com força total,3568,461,15,2024,173.37
28332,A vantagem de concretizar seus projetos mais rapidamente,1694,735,63,2009,87.17
28333,A certeza de evoluir com força total,1593,541,69,1994,32.85
28334,A vantagem de realizar seus sonhos antes de tudo,3514,357,6,2023,148.78
28335,O prazer de realizar seus sonhos com confiança,500,920,41,2000,95.04
28336,O conforto de atingir seus objetivos sem preocupação,2492,825,65,2023,79.95
28337,A possibilidade de mudar de maneira eficaz,3985,615,5,1999,59.39
28338,O prazer de inovar com força total,1067,125,55,2003,28.63
28339,A vantagem de avançar sem preocupação,3941,341,68,1990,75.42
28340,A possibilidade de concretizar seus projetos mais facilmente,4353,342,8,2010,29.09
28341,A possibilidade de ganhar direto da fonte,1612,404,64,2014,143.61
28342,O prazer de concretizar seus projetos direto da fonte,2703,328,3,1998,107.56
28343,A simplicidade de realizar seus sonhos naturalmente,367,423,85,1990,152.99
28344,O prazer de realizar seus sonhos de maneira eficaz,1153,191,86,2001,138.95
28345,A certeza de avançar mais rapidamente,974,883,24,2020,69.2
28346,O direito de inovar sem preocupação,2844,689,71,2002,88.67
28347,O conforto de conseguir com força total,4790,710,98,1999,40.71
